t,x,y,z
4.600000000000002420e-01,-1.396026843713977783e+00,-1.617777695733493948e+00,-1.185974733955796445e+00
4.700000000000002509e-01,-1.468985971246959066e+00,-1.626745803870478291e+00,-9.899870135022819095e-01
4.800000000000002598e-01,-1.543564527030222511e+00,-1.634403119473914812e+00,-7.930077711195073764e-01
4.900000000000002687e-01,-1.619671880489506499e+00,-1.640769297786405678e+00,-5.951941801859647052e-01
5.000000000000002220e-01,-1.697217979858025583e+00,-1.645864450091120812e+00,-3.967010015382919086e-01
5.100000000000002309e-01,-1.776113393424206821e+00,-1.649709121016067259e+00,-1.976805300591318593e-01
5.200000000000002398e-01,-1.856269350460973300e+00,-1.652324265923315494e+00,1.717456012046952862e-03
5.300000000000002487e-01,-1.937597781459153401e+00,-1.653731228413372945e+00,2.013457430547076488e-01
5.400000000000002576e-01,-2.020011357438152633e+00,-1.653951717967810264e+00,4.010597273425384746e-01
5.500000000000002665e-01,-2.103423528191761260e+00,-1.653007787749783297e+00,6.007174576345898354e-01
5.600000000000002753e-01,-2.187748559376681001e+00,-1.650921812579608128e+00,8.001796751014732534e-01
5.700000000000002842e-01,-2.272901568380168325e+00,-1.647716467099724857e+00,9.993098506071398379e-01
5.800000000000002931e-01,-2.358798558925213396e+00,-1.643414704143337568e+00,1.197974219369846161e+00
5.900000000000003020e-01,-2.445356454382614952e+00,-1.638039733318562341e+00,1.396041813026604350e+00
6.000000000000003109e-01,-2.532493129770213791e+00,-1.631614999820092837e+00,1.593384489127784631e+00
6.100000000000003197e-01,-2.620127442424963427e+00,-1.624164163478830636e+00,1.789876958089339665e+00
6.200000000000003286e-01,-2.708179261339290544e+00,-1.615711078059884898e+00,1.985396807632001881e+00
6.300000000000003375e-01,-2.796569495156291829e+00,-1.606279770818309194e+00,2.179824524737646652e+00
6.400000000000003464e-01,-2.885220118821810065e+00,-1.595894422321758377e+00,2.373043515154447558e+00
6.500000000000003553e-01,-2.974054198893276268e+00,-1.584579346548449008e+00,2.564940120483377051e+00
6.600000000000003642e-01,-3.062995917507779886e+00,-1.572358971268705607e+00,2.755403632879862563e+00
6.700000000000003730e-01,-3.151970595012633769e+00,-1.559257818717432409e+00,2.944326307404966148e+00
6.800000000000003819e-01,-3.240904711264460225e+00,-1.545300486565215570e+00,3.131603372062093271e+00
6.900000000000003908e-01,-3.329725925602144088e+00,-1.530511629194255541e+00,3.317133035555125620e+00
7.000000000000003997e-01,-3.418363095502426674e+00,-1.514915939286268332e+00,3.500816492805793878e+00
7.100000000000004086e-01,-3.506746293925306457e+00,-1.498538129727623236e+00,3.682557928267667702e+00
7.200000000000004174e-01,-3.594806825360361557e+00,-1.481402915838355039e+00,3.862264517076285042e+00
7.300000000000004263e-01,-3.682477240582305633e+00,-1.463534997929272885e+00,4.039846424073942011e+00
7.400000000000004352e-01,-3.769691350128690388e+00,-1.444959044193214970e+00,4.215216800749975512e+00
7.500000000000004441e-01,-3.856384236510227659e+00,-1.425699673934325062e+00,4.388291780136685638e+00
7.600000000000004530e-01,-3.942492265166496868e+00,-1.405781441139908106e+00,4.558990469702186132e+00
7.700000000000004619e-01,-4.027953094180358740e+00,-1.385228818398914319e+00,4.727234942281974384e+00
7.800000000000004707e-01,-4.112705682764119075e+00,-1.364066181170432879e+00,4.892950225091144745e+00
7.900000000000004796e-01,-4.196690298531718710e+00,-1.342317792405527843e+00,5.056064286859871970e+00
8.000000000000004885e-01,-4.279848523572250762e+00,-1.320007787525789622e+00,5.216508023135320471e+00
8.100000000000004974e-01,-4.362123259338409831e+00,-1.297160159760428977e+00,5.374215239792689225e+00
8.200000000000005063e-01,-4.443458730367320086e+00,-1.273798745845278191e+00,5.529122634799668923e+00
8.300000000000005151e-01,-4.523800486848048585e+00,-1.249947212084866033e+00,5.681169778277594951e+00
8.400000000000005240e-01,-4.603095406053148153e+00,-1.225629040779796286e+00,5.830299090903570125e+00
8.500000000000005329e-01,-4.681291692650778380e+00,-1.200867517020821396e+00,5.976455820697938570e+00
8.600000000000005418e-01,-4.758338877914186860e+00,-1.175685715850581570e+00,6.119588018241223004e+00
8.700000000000005507e-01,-4.834187817846244073e+00,-1.150106489794046949e+00,6.259646510365353578e+00
8.800000000000005596e-01,-4.908790690236765286e+00,-1.124152456758267027e+00,6.396584872363672680e+00
8.900000000000005684e-01,-4.982100990670491392e+00,-1.097845988301710651e+00,6.530359398764470136e+00
9.000000000000005773e-01,-5.054073527503622820e+00,-1.071209198273022523e+00,6.660929072712499455e+00
9.100000000000005862e-01,-5.124664415828187103e+00,-1.044263931819485958e+00,6.788255534003582170e+00
9.200000000000005951e-01,-5.193831070442153752e+00,-1.017031754764242235e+00,6.912303045816642566e+00
9.300000000000006040e-01,-5.261532197844990932e+00,-9.895339433520281558e-01,7.033038460187969854e+00
9.400000000000006128e-01,-5.327727787275851945e+00,-9.617914743614239814e-01,7.150431182271537622e+00
9.500000000000006217e-01,-5.392379100816912185e+00,-9.338250155842517941e-01,7.264453133431020504e+00
9.600000000000006306e-01,-5.455448662577434327e+00,-9.056549166685471386e-01,7.375078713206149494e+00
9.700000000000006395e-01,-5.516900246980778633e+00,-8.773012003250325597e-01,7.482284760198517404e+00
9.800000000000006484e-01,-5.576698866172391078e+00,-8.487835538942565261e-01,7.586050511919973260e+00
9.900000000000006573e-01,-5.634810756569219592e+00,-8.201213212728312163e-01,7.686357563647503000e+00
1.000000000000000666e+00,-5.691203364569911827e+00,-7.913334951961281671e-01,7.783189826327633121e+00
1.010000000000000675e+00,-5.745845331445215365e+00,-7.624387098748152125e-01,7.876533483573272321e+00
1.020000000000000684e+00,-5.798706477428474670e+00,-7.334552339824851330e-01,7.966376947795573038e+00
1.030000000000000693e+00,-5.849757785027299484e+00,-7.044009639922286237e-01,8.052710815513741238e+00
1.040000000000000702e+00,-5.898971381572790662e+00,-6.752934178570565438e-01,8.135527821883229649e+00
1.050000000000000711e+00,-5.946320521030509454e+00,-6.461497290333603205e-01,8.214822794485678870e+00
1.060000000000000719e+00,-5.991779565088631188e+00,-6.169866408415647374e-01,8.290592606420041477e+00
1.070000000000000728e+00,-6.035323963546511017e+00,-5.878205011622660292e-01,8.362836128736937269e+00
1.080000000000000737e+00,-6.076930234019505050e+00,-5.586672574618816167e-01,8.431554182254936691e+00
1.090000000000000746e+00,-6.116575940983030257e+00,-5.295424521458961253e-01,8.496749488800000805e+00
1.100000000000000755e+00,-6.154239674173208385e+00,-5.004612182341952042e-01,8.558426621906376042e+00
1.110000000000000764e+00,-6.189901026363240355e+00,-4.714382753543018834e-01,8.616591957017748271e+00
1.120000000000000773e+00,-6.223540570535427641e+00,-4.424879260483867149e-01,8.671253621227066333e+00
1.130000000000000782e+00,-6.255139836467435543e+00,-4.136240523891880350e-01,8.722421442592448670e+00
1.140000000000000790e+00,-6.284681286751052198e+00,-3.848601128999117327e-01,8.770106899066195894e+00
1.150000000000000799e+00,-6.312148292263121796e+00,-3.562091397736548704e-01,8.814323067073617679e+00
1.160000000000000808e+00,-6.337525107106020350e+00,-3.276837363869007924e-01,8.855084569777188719e+00
1.170000000000000817e+00,-6.360796843036191639e+00,-2.992960751019266286e-01,8.892407525061390317e+00
1.180000000000000826e+00,-6.381949443399057564e+00,-2.710578953532073454e-01,8.926309493272894358e+00
1.190000000000000835e+00,-6.400969656587337298e+00,-2.429805020119660819e-01,8.956809424749913262e+00
1.200000000000000844e+00,-6.417845009041478477e+00,-2.150747640239957237e-01,8.983927607174329921e+00
1.210000000000000853e+00,-6.432563777807340344e+00,-1.873511133140675355e-01,9.007685612778399076e+00
1.220000000000000862e+00,-6.445114962671363301e+00,-1.598195439530091244e-01,9.028106245439417421e+00
1.230000000000000870e+00,-6.455488257885804160e+00,-1.324896115793604001e-01,9.045213487691681209e+00
1.240000000000000879e+00,-6.463674023504474064e+00,-1.053704330719975601e-01,9.059032447688103673e+00
1.250000000000000888e+00,-6.469663256342638391e+00,-7.847068646641092160e-02,9.069589306140299456e+00
1.260000000000000897e+00,-6.473447560577461068e+00,-5.179861110891419151e-02,9.076911263266270069e+00
1.270000000000000906e+00,-6.475019118004701646e+00,-2.536200804281368848e-02,9.081026485774343016e+00
1.280000000000000915e+00,-6.474370657966935561e+00,8.317593795636700482e-04,9.081964053910967394e+00
1.290000000000000924e+00,-6.471495426967806885e+00,2.677576466533460736e-02,9.079753908599094814e+00
1.300000000000000933e+00,-6.466387157986714485e+00,5.246351713643749443e-02,9.074426798693156826e+00
1.310000000000000941e+00,-6.459040039508690434e+00,7.788896067778645904e-02,9.066014228376447548e+00
1.320000000000000950e+00,-6.449448684283483502e+00,1.030464722845339381e-01,9.054548404725341726e+00
1.330000000000000959e+00,-6.437608097823926734e+00,1.279308604166622398e-01,9.040062185463035860e+00
1.340000000000000968e+00,-6.423513646663480792e+00,1.525373631634847904e-01,9.022589026928510947e+00
1.350000000000000977e+00,-6.407161026378077828e+00,1.768616462288131186e-01,9.002162932280016960e+00
1.360000000000000986e+00,-6.388546229388716746e+00,2.008998007408832331e-01,8.978818399956095320e+00
1.370000000000000995e+00,-6.367665512556804686e+00,2.246483408935239789e-01,8.952590372415151876e+00
1.380000000000001004e+00,-6.344515364581797101e+00,2.481042014261622686e-01,8.923514185172445323e+00
1.390000000000001013e+00,-6.319092473213309802e+00,2.712647349486033699e-01,8.891625516154260112e+00
1.400000000000001021e+00,-6.291393692286559869e+00,2.941277091181215275e-01,8.856960335386625971e+00
1.410000000000001030e+00,-6.261416008595884541e+00,3.166913036728780662e-01,8.819554855038283847e+00
1.420000000000001039e+00,-6.229156508609734466e+00,3.389541073319089493e-01,8.779445479831670340e+00
1.430000000000001048e+00,-6.194612345041576873e+00,3.609151145652876314e-01,8.736668757840273969e+00
1.440000000000001057e+00,-6.157780703282805135e+00,3.825737222426131012e-01,8.691261331685970148e+00
1.450000000000001066e+00,-6.118658767706522283e+00,4.039297261662652683e-01,8.643259890151258062e+00
1.460000000000001075e+00,-6.077243687851917819e+00,4.249833174948591252e-01,8.592701120220308297e+00
1.470000000000001084e+00,-6.033532544493116490e+00,4.457350790656756101e-01,8.539621659560198808e+00
1.480000000000001092e+00,-5.987522315603742484e+00,4.661859816200272233e-01,8.484058049456095318e+00
1.490000000000001101e+00,-5.939209842219375091e+00,4.863373799407272879e-01,8.426046688209495983e+00
1.500000000000001110e+00,-5.888591794208908325e+00,5.061910089054119100e-01,8.365623785012154201e+00
1.510000000000001119e+00,-5.835664635954850965e+00,5.257489794651208914e-01,8.302825314302769044e+00
1.520000000000001128e+00,-5.780424591953440938e+00,5.450137745517180665e-01,8.237686970617740911e+00
1.530000000000001137e+00,-5.722867612332325216e+00,5.639882449240445350e-01,8.170244123940960890e+00
1.540000000000001146e+00,-5.662989338299422748e+00,5.826756049542259897e-01,8.100531775564103754e+00
1.550000000000001155e+00,-5.600785067514731708e+00,6.010794283669880222e-01,8.028584514458486865e+00
1.560000000000001164e+00,-5.536249719400113456e+00,6.192036439316983554e-01,7.954436474169566118e+00
1.570000000000001172e+00,-5.469377800380271992e+00,6.370525311187212880e-01,7.878121290234776808e+00
1.580000000000001181e+00,-5.400163369063396779e+00,6.546307157227834184e-01,7.799672058131639218e+00
1.590000000000001190e+00,-5.328600001358224425e+00,6.719431654623554406e-01,7.719121291757316428e+00
1.600000000000001199e+00,-5.254680755533613912e+00,6.889951855583095197e-01,7.636500882444637206e+00
1.610000000000001208e+00,-5.178398137217202546e+00,7.057924143004066231e-01,7.551842058514592004e+00
1.620000000000001217e+00,-5.099744064334680083e+00,7.223408186067107328e-01,7.465175345367145887e+00
1.630000000000001226e+00,-5.018709831990298298e+00,7.386466895816135025e-01,7.376530526111161556e+00
1.640000000000001235e+00,-4.935286077285065964e+00,7.547166380796191953e-01,7.285936602732184575e+00
1.650000000000001243e+00,-4.849462744075377252e+00,7.705575902787206166e-01,7.193421757798736493e+00
1.660000000000001252e+00,-4.761229047664550684e+00,7.861767832721503479e-01,7.099013316703127074e+00
1.670000000000001261e+00,-4.670573439430787843e+00,8.015817606811351803e-01,7.002737710436894858e+00
1.680000000000001270e+00,-4.577483571383256233e+00,8.167803682971779278e-01,6.904620438895485712e+00
1.690000000000001279e+00,-4.481946260646298974e+00,8.317807497577343057e-01,6.804686034709859221e+00
1.700000000000001288e+00,-4.383947453867321542e+00,8.465913422610588102e-01,6.702958027600486091e+00
1.710000000000001297e+00,-4.283472191540524499e+00,8.612208723275861511e-01,6.599458909247051253e+00
1.720000000000001306e+00,-4.180504572246776185e+00,8.756783516104197362e-01,6.494210098670455622e+00
1.730000000000001315e+00,-4.075027716798788724e+00,8.899730727631219862e-01,6.387231908118272017e+00
1.740000000000001323e+00,-3.967023732289027382e+00,9.041146053684145922e-01,6.278543509448168081e+00
1.750000000000001332e+00,-3.856473676032097231e+00,9.181127919337291887e-01,6.168162901000836307e+00
1.760000000000001341e+00,-3.743357519393590405e+00,9.319777439593653900e-01,6.056106874953663954e+00
1.770000000000001350e+00,-3.627654111501031231e+00,9.457198380826848938e-01,5.942390985147426363e+00
1.780000000000001359e+00,-3.509341142824313753e+00,9.593497123057332931e-01,5.827029515374741564e+00
1.790000000000001368e+00,-3.388395108618068807e+00,9.728782623105795002e-01,5.710035448120325263e+00
1.800000000000001377e+00,-3.264791272220004537e+00,9.863166378655666700e-01,5.591420433743634177e+00
1.810000000000001386e+00,-3.138503628190783878e+00,9.996762393299299942e-01,5.471194760090722475e+00
1.820000000000001394e+00,-3.009504865286385833e+00,1.012968714260792158e+00,5.349367322523413293e+00
1.830000000000001403e+00,-2.877766329253606870e+00,1.026205954126421238e+00,5.225945594354263868e+00
1.840000000000001412e+00,-2.743257985434450763e+00,1.039400091131971404e+00,5.100935597672626720e+00
1.850000000000001421e+00,-2.605948381171250716e+00,1.052563495160364404e+00,4.974341874549750742e+00
1.860000000000001430e+00,-2.465804607994227293e+00,1.065708770835778862e+00,4.846167458606291056e+00
1.870000000000001439e+00,-2.322792263583671080e+00,1.078848754711596358e+00,4.716413846929388143e+00
1.880000000000001448e+00,-2.176875413490572786e+00,1.091996512588339519e+00,4.585080972322855608e+00
1.890000000000001457e+00,-2.028016552601038747e+00,1.105165336966550838e+00,4.452167175874643057e+00
1.900000000000001465e+00,-1.876176566332034223e+00,1.118368744637484369e+00,4.317669179825468717e+00
1.910000000000001474e+00,-1.721314691538139652e+00,1.131620474418578937e+00,4.181582060720042904e+00
1.920000000000001483e+00,-1.563388477120706277e+00,1.144934485034093896e+00,4.043899222826140338e+00
1.930000000000001492e+00,-1.402353744316170436e+00,1.158324953148660796e+00,3.904612371800575410e+00
1.940000000000001501e+00,-1.238164546649915598e+00,1.171806271556023349e+00,3.763711488585233855e+00
1.950000000000001510e+00,-1.070773129536705781e+00,1.185393047527791177e+00,3.621184803513138650e+00
1.960000000000001519e+00,-9.001298895132217037e-01,1.199100101324166223e+00,3.477018770606986831e+00
1.970000000000001528e+00,-7.404780765812997156e-01,1.212901419012240911e+00,3.331198042047207153e+00
1.980000000000001537e+00,-5.911276357662519354e-01,1.226644862005096925e+00,3.183719024887718074e+00
1.990000000000001545e+00,-4.507020450161349223e-01,1.240215538709424026e+00,3.034595999707615732e+00
2.000000000000001332e+00,-3.186189679694240162e-01,1.253513095716816128e+00,2.883856214458999201e+00
2.010000000000001119e+00,-1.943433857093265771e-01,1.266444067564720166e+00,2.731538608183790462e+00
2.020000000000000906e+00,-7.738375848709039273e-02,1.278921467820480995e+00,2.577693003512869563e+00
2.030000000000000693e+00,3.271146460165105796e-02,1.290864413135044408e+00,2.422379346654485843e+00
2.040000000000000480e+00,1.363570485027340295e-01,1.302197777255445610e+00,2.265666991057072366e+00
2.050000000000000266e+00,2.339339211921455108e-01,1.312851872343204329e+00,2.107634021265408997e+00
2.060000000000000053e+00,3.257918930540312230e-01,1.322762155241619997e+00,1.948366613801932212e+00
2.069999999999999840e+00,4.122521665521221568e-01,1.331868956573481588e+00,1.787958432176303125e+00
2.079999999999999627e+00,4.936096534491562493e-01,1.340117230740636600e+00,1.626510053375113563e+00
2.089999999999999414e+00,5.701351149561257881e-01,1.347456325064167793e+00,1.464128423406316104e+00
2.099999999999999201e+00,6.420771387104649008e-01,1.353839766446324866e+00,1.300926339681890198e+00
2.109999999999998987e+00,7.096639652526817166e-01,1.359225064069404354e+00,1.137021958207532712e+00
2.119999999999998774e+00,7.731051755877492715e-01,1.363573526761015176e+00,9.725383237254818791e-01
2.129999999999998561e+00,8.325932504728430494e-01,1.366850093767413510e+00,8.076029211124168272e-01
2.139999999999998348e+00,8.883050112176099633e-01,1.369023177777494382e+00,6.423472464789472536e-01
2.149999999999998135e+00,9.404029509867970482e-01,1.370064519121161339e+00,4.769063965615728540e-01
2.159999999999997922e+00,9.890364649102381112e-01,1.369949050162873716e+00,3.114186751102249739e-01
2.169999999999997708e+00,1.034342986634940509e+00,1.368654768977854541e+00,1.460252150990290487e-01
2.179999999999997495e+00,1.080215486478678155e+00,1.366176736184704144e+00,-1.913038431297887920e-02
2.189999999999997282e+00,1.127267553184577942e+00,1.362539520105445323e+00,-1.839063824296977290e-01
2.199999999999997069e+00,1.174551048430860556e+00,1.357770488179343982e+00,-3.481644584574339896e-01
2.209999999999996856e+00,1.221973054907497636e+00,1.351888603271292011e+00,-5.117691005426516782e-01
2.219999999999996643e+00,1.269441191331015295e+00,1.344913052637883411e+00,-6.745871106319788479e-01
2.229999999999996430e+00,1.316863608655362672e+00,1.336863227942831633e+00,-8.364876300108318175e-01
2.239999999999996216e+00,1.364148999190112566e+00,1.327758705407554585e+00,-9.973421624656236828e-01
2.249999999999996003e+00,1.411206610092087033e+00,1.317619226014987044e+00,-1.157024595073132822e+00
2.259999999999995790e+00,1.457946258305468978e+00,1.306464675816292331e+00,-1.315411216624881030e+00
2.269999999999995577e+00,1.504278345675104100e+00,1.294315066377531132e+00,-1.472380733695680677e+00
2.279999999999995364e+00,1.550113873601614234e+00,1.281190515396967822e+00,-1.627814284374019760e+00
2.289999999999995151e+00,1.595364456892393923e+00,1.267111227514468030e+00,-1.781595449674683307e+00
2.299999999999994937e+00,1.639942336601578843e+00,1.252097475327892395e+00,-1.933610262654475775e+00
2.309999999999994724e+00,1.683760391733864603e+00,1.236169580629577158e+00,-2.083747215255827179e+00
2.319999999999994511e+00,1.726732149732059796e+00,1.219347895874335785e+00,-2.231897262904644741e+00
2.329999999999994298e+00,1.768771795697170690e+00,1.201652785889139929e+00,-2.377953826891354705e+00
2.339999999999994085e+00,1.809794180302948474e+00,1.183104609830883502e+00,-2.521812794562253046e+00
2.349999999999993872e+00,1.849714826384145194e+00,1.163723703400936005e+00,-2.663372517352856406e+00
2.359999999999993658e+00,1.888449934177653722e+00,1.143530361319994970e+00,-2.802533806691677842e+00
2.369999999999993445e+00,1.925916385215515225e+00,1.122544820073490213e+00,-2.939199927809875490e+00
2.379999999999993232e+00,1.962031744852776205e+00,1.100787240926651922e+00,-3.073276591484376485e+00
2.389999999999993019e+00,1.996714263441351056e+00,1.078277693221319611e+00,-3.204671943753752306e+00
2.399999999999992806e+00,2.029882876132637737e+00,1.055036137949146191e+00,-3.333296553632749237e+00
2.409999999999992593e+00,2.061457201327887567e+00,1.031082411614547834e+00,-3.459063398867261441e+00
2.419999999999992379e+00,2.091357537764675367e+00,1.006436210382758878e+00,-3.581887849758232711e+00
2.429999999999992166e+00,2.119504860254546763e+00,9.811170745214694566e-01,-3.701687651093795939e+00
2.439999999999991953e+00,2.145820814067384230e+00,9.551443731338472576e-01,-3.818382902221107322e+00
2.449999999999991740e+00,2.170227707978503062e+00,9.285372891901765291e-01,-3.931896035297675951e+00
2.459999999999991527e+00,2.192648505974721385e+00,9.013148048546748559e-01,-4.042151791753719969e+00
2.469999999999991314e+00,2.213006817634302070e+00,8.734956871128000122e-01,-4.149077197004767292e+00
2.479999999999991100e+00,2.231226887184528884e+00,8.450984736987185997e-01,-4.252601533449210436e+00
2.489999999999990887e+00,2.247233581246267153e+00,8.161414593241221871e-01,-4.352656311788011934e+00
2.499999999999990674e+00,2.260952375271164883e+00,7.866426822077022818e-01,-4.449175240701297440e+00
2.509999999999990461e+00,2.272309338684087354e+00,7.566199109076829910e-01,-4.542094194920446526e+00
2.519999999999990248e+00,2.281231118738395569e+00,7.260906314567339148e-01,-4.631351181731655053e+00
2.529999999999990035e+00,2.287644923089259041e+00,6.950720347971149904e-01,-4.716886305945800828e+00
2.539999999999989821e+00,2.291478501098504594e+00,6.635810045174261873e-01,-4.798641733372754459e+00
2.549999999999989608e+00,2.292660123882212631e+00,6.316341048915822265e-01,-4.876561652837601457e+00
2.559999999999989395e+00,2.291118563100057681e+00,5.992475692128528264e-01,-4.950592236770258836e+00
2.569999999999989182e+00,2.286783068509332217e+00,5.664372884293540356e-01,-5.020681600410580536e+00
2.579999999999988969e+00,2.279583344285764479e+00,5.332188000751184598e-01,-5.086779759661709477e+00
2.589999999999988756e+00,2.269449524115816796e+00,4.996072774921899162e-01,-5.148838587625100160e+00
2.599999999999988542e+00,2.256312145085360932e+00,4.656175193504832333e-01,-5.206811769859648109e+00
2.609999999999988329e+00,2.240102120352799542e+00,4.312639394506189161e-01,-5.260654758390500341e+00
2.619999999999988116e+00,2.220750710640375214e+00,3.965605568214529142e-01,-5.310324724513466599e+00
2.629999999999987903e+00,2.198189494529506849e+00,3.615209860957969146e-01,-5.355780510418981066e+00
2.639999999999987690e+00,2.172350337584675994e+00,3.261584281703972521e-01,-5.396982579676872227e+00
2.649999999999987477e+00,2.143165360307613732e+00,2.904856611424079249e-01,-5.433892966612342335e+00
2.659999999999987264e+00,2.110566904940272437e+00,2.545150315246494377e-01,-5.466475224611009764e+00
2.669999999999987050e+00,2.074487501106313303e+00,2.182584457249882870e-01,-5.494694373377527086e+00
2.679999999999986837e+00,2.034859830319787122e+00,1.817273617979860423e-01,-5.518516845189452624e+00
2.689999999999986624e+00,1.991616689359581471e+00,1.449327814584100982e-01,-5.537910430173748288e+00
2.699999999999986411e+00,1.944690952516739513e+00,1.078852423523742610e-01,-5.552844220637527251e+00
2.709999999999986198e+00,1.894015532724018458e+00,7.059481058262383202e-02,-5.563288554484427273e+00
2.719999999999985985e+00,1.839523341578532145e+00,3.307107348489460308e-02,-5.569214957748825690e+00
2.729999999999985771e+00,1.781147248257586968e+00,-4.676867353131410748e-03,-5.570596086274490766e+00
2.739999999999985558e+00,1.718820037340702322e+00,-4.264040283199102555e-02,-5.567405666569793965e+00
2.749999999999985345e+00,1.652474365542876411e+00,-8.081142284559610089e-02,-5.559618435867507813e+00
2.759999999999985132e+00,1.582042717361872297e+00,-1.191823225589201812e-01,-5.547210081415931526e+00
2.769999999999984919e+00,1.507457359648122219e+00,-1.577460084613583335e-01,-5.530157179029451697e+00
2.779999999999984706e+00,1.428650295102717571e+00,-1.964959042022279001e-01,-5.508437130925988079e+00
2.789999999999984492e+00,1.345553214708347101e+00,-2.354259562137576978e-01,-5.482028102876861375e+00
2.799999999999984279e+00,1.258097449095260778e+00,-2.745306391288492298e-01,-5.450908960693448435e+00
2.809999999999984066e+00,1.166213918848234554e+00,-3.138049609989693178e-01,-5.415059206076080045e+00
2.819999999999983853e+00,1.069833083756628334e+00,-3.532444683187299095e-01,-5.374458911848253528e+00
2.829999999999983640e+00,9.693789603641965735e-01,-3.928452508619886818e-01,-5.329088656600934115e+00
2.839999999999983427e+00,8.704650298514897688e-01,-4.325864105571569640e-01,-5.278929757649081900e+00
2.849999999999983213e+00,7.749548228249902859e-01,-4.723753471136122872e-01,-5.223969452131190572e+00
2.859999999999983000e+00,6.826180806561721326e-01,-5.121310801987987160e-01,-5.164207243772666267e+00
2.869999999999982787e+00,5.932469788631097307e-01,-5.517756602154211265e-01,-5.099652230002446274e+00
2.879999999999982574e+00,5.066540880762193666e-01,-5.912340185915831992e-01,-5.030322744610910668e+00
2.889999999999982361e+00,4.226706920925559219e-01,-6.304338337858242935e-01,-4.956246017360936840e+00
2.899999999999982148e+00,3.411452740368888792e-01,-6.693054116032841616e-01,-4.877457848980994548e+00
2.909999999999981934e+00,2.619421301942110869e-01,-7.077815781870593348e-01,-4.794002299906100717e+00
2.919999999999981721e+00,1.849400930733069992e-01,-7.457975844274320476e-01,-4.705931391289809973e+00
2.929999999999981508e+00,1.100313518740526630e-01,-7.832910207039882611e-01,-4.613304816971244726e+00
2.939999999999981295e+00,3.712036127026154680e-02,-8.202017410160820088e-01,-4.516189665191074454e+00
2.949999999999981082e+00,-3.387716905728384298e-02,-8.564717956326848292e-01,-4.414660148976727427e+00
2.959999999999980869e+00,-1.030352107603536849e-01,-8.920453714813252333e-01,-4.308797344207114577e+00
2.969999999999980655e+00,-1.704182849363793384e-01,-9.268687395530134099e-01,-4.198688934464312794e+00
2.979999999999980442e+00,-2.360822673505699465e-01,-9.608902086590082048e-01,-4.084428961863808105e+00
2.989999999999980229e+00,-3.000751356206822762e-01,-9.940600849255118998e-01,-3.966117583132471314e+00
2.999999999999980016e+00,-3.624376628097123465e-01,-1.026330636462449597e+00,-3.843860830272429308e+00
3.009999999999979803e+00,-4.232040614914067689e-01,-1.057656062680419229e+00,-3.717770375219062728e+00
3.019999999999979590e+00,-4.824025820233998063e-01,-1.087992467769802518e+00,-3.587963297961336728e+00
3.029999999999979376e+00,-5.400560684691820823e-01,-1.117297837896402912e+00,-3.454561857645980893e+00
3.039999999999979163e+00,-5.961824753266901089e-01,-1.145532021697203806e+00,-3.317693266241899419e+00
3.049999999999978950e+00,-6.507953479601447100e-01,-1.172656713683943197e+00,-3.177489464396113128e+00
3.059999999999978737e+00,-7.039042694374183506e-01,-1.198635440210637393e+00,-3.034086899139395666e+00
3.069999999999978524e+00,-7.555152762117445242e-01,-1.223433547659622977e+00,-2.887626303165576669e+00
3.079999999999978311e+00,-8.056312449408340459e-01,-1.247018192550316540e+00,-2.738252475425112298e+00
3.089999999999978098e+00,-8.542522525286061486e-01,-1.269358333282628370e+00,-2.586114062822271187e+00
3.099999999999977884e+00,-9.013759113132419065e-01,-1.290424723248729810e+00,-2.431363342836637909e+00
3.109999999999977671e+00,-9.469976811903956238e-01,-1.310189905076297512e+00,-2.274156006913444550e+00
3.119999999999977458e+00,-9.911847014360058994e-01,-1.328628205772043991e+00,-2.114650944504112395e+00
3.129999999999977245e+00,-1.035556860652476763e+00,-1.345716439243189733e+00,-1.953009983173028541e+00
3.139999999999977032e+00,-1.081154454475848681e+00,-1.361463444781219945e+00,-1.789396648476159646e+00
3.149999999999976819e+00,-1.128606588976564851e+00,-1.375879102778687413e+00,-1.623972663621479740e+00
3.159999999999976605e+00,-1.177823341772744614e+00,-1.388977482444716083e+00,-1.456898074913058005e+00
3.169999999999976392e+00,-1.228715019075638404e+00,-1.400773200547654307e+00,-1.288331184582234279e+00
3.179999999999976179e+00,-1.281192133713633163e+00,-1.411281401101786903e+00,-1.118428486202891925e+00
3.189999999999975966e+00,-1.335165427860946608e+00,-1.420517734412836131e+00,-9.473446026000098552e-01
3.199999999999975753e+00,-1.390545906392930187e+00,-1.428498335854352375e+00,-7.752322262701518696e-01
3.209999999999975540e+00,-1.447244873825374700e+00,-1.435239804536740937e+00,-6.022420623516325788e-01
3.219999999999975326e+00,-1.505173972372125357e+00,-1.440759181954498258e+00,-4.285227741561583037e-01
3.229999999999975113e+00,-1.564245220045488383e+00,-1.445073930664784623e+00,-2.542209312635457796e-01
3.239999999999974900e+00,-1.624371048248699934e+00,-1.448201913023720033e+00,-7.948096018171747768e-02
3.249999999999974687e+00,-1.685464338570100695e+00,-1.450161370011169293e+00,9.555490243819220186e-02
3.259999999999974474e+00,-1.747438458603246758e+00,-1.450970900164321176e+00,2.707466540431749391e-01
3.269999999999974261e+00,-1.810207296669114507e+00,-1.450649438629589394e+00,4.459565678822892676e-01
