t,u,v
4.900661350664391180e-02,-2.937727316469722610e-03,1.335110506540474917e+00
4.906088439646300731e-02,-2.932704510150166421e-03,1.335851296816629397e+00
4.911515528628210281e-02,-2.927693589718848282e-03,1.336591502487045169e+00
4.916942617610119831e-02,-2.922694547925114988e-03,1.337331129251763562e+00
4.922369706592029381e-02,-2.917707377557965647e-03,1.338070182814633302e+00
4.927796795573939626e-02,-2.912732071446358286e-03,1.338808668883398667e+00
4.933223884555849176e-02,-2.907768622459523406e-03,1.339546593169786526e+00
4.938650973537758726e-02,-2.902817023507270593e-03,1.340283961389596712e+00
4.944078062519668276e-02,-2.897877267540301637e-03,1.341020779262788842e+00
4.949505151501577827e-02,-2.892949347550518874e-03,1.341757052513572912e+00
4.954932240483487377e-02,-2.888033256571335711e-03,1.342492786870497445e+00
4.960359329465396927e-02,-2.883128987677988433e-03,1.343227988066538758e+00
4.965786418447306477e-02,-2.878236533987844556e-03,1.343962661839190886e+00
4.971213507429216028e-02,-2.873355888660715507e-03,1.344696813930555512e+00
4.976640596411126272e-02,-2.868487044899165408e-03,1.345430450087431673e+00
4.982067685393035822e-02,-2.863629995948824628e-03,1.346163576061405021e+00
4.987494774374945372e-02,-2.858784735098698123e-03,1.346896197608939971e+00
4.992921863356854922e-02,-2.853951255681477263e-03,1.347628320491469189e+00
4.998348952338764473e-02,-2.849129551073852074e-03,1.348359950475485070e+00
5.003776041320674023e-02,-2.844319614696823491e-03,1.349091093332629665e+00
5.009203130302583573e-02,-2.839521440016012574e-03,1.349821754839787724e+00
5.014630219284493123e-02,-2.834735020541974924e-03,1.350551940779176396e+00
5.020057308266402674e-02,-2.829960349830512503e-03,1.351281656938438935e+00
5.025484397248312224e-02,-2.825197421482985010e-03,1.352010909110734849e+00
5.030911486230222468e-02,-2.820446229146624309e-03,1.352739703094833601e+00
5.036338575212132018e-02,-2.815706766514846672e-03,1.353468044695206540e+00
5.041765664194041568e-02,-2.810979027327566767e-03,1.354195939722119491e+00
5.047192753175951119e-02,-2.806263005371509040e-03,1.354923393991726455e+00
5.052619842157860669e-02,-2.801558694480525170e-03,1.355650413326161763e+00
5.058046931139770219e-02,-2.796866088535905886e-03,1.356377003553635108e+00
5.063474020121679769e-02,-2.792185181466697117e-03,1.357103170508524359e+00
5.068901109103589320e-02,-2.787515967250014416e-03,1.357828920031469266e+00
5.074328198085498870e-02,-2.782858439911357808e-03,1.358554257969466939e+00
5.079755287067409114e-02,-2.778212593524928380e-03,1.359279190175966212e+00
5.085182376049318664e-02,-2.773578422213946165e-03,1.360003722510961133e+00
5.090609465031228215e-02,-2.768955920150962396e-03,1.360727860841088210e+00
5.096036554013137765e-02,-2.764345081558180432e-03,1.361451611039720344e+00
5.101463642995047315e-02,-2.759745900707772336e-03,1.362174978987063412e+00
5.106890731976956865e-02,-2.755158371922195905e-03,1.362897970570251527e+00
5.112317820958866416e-02,-2.750582489574514289e-03,1.363620591683444072e+00
5.117744909940775966e-02,-2.746018248088713878e-03,1.364342848227921845e+00
5.123171998922685516e-02,-2.741465641940024796e-03,1.365064746112184091e+00
5.128599087904595760e-02,-2.736924665655239650e-03,1.365786291252045981e+00
5.134026176886505310e-02,-2.732395313813035763e-03,1.366507489570735423e+00
5.139453265868414861e-02,-2.727877581044295223e-03,1.367228346998991428e+00
5.144880354850324411e-02,-2.723371462032424511e-03,1.367948869475162033e+00
5.150307443832233961e-02,-2.718876951513680626e-03,1.368669062945303327e+00
5.155734532814143511e-02,-2.714394044277490710e-03,1.369388933363276717e+00
5.161161621796053062e-02,-2.709922735166776873e-03,1.370108486690849947e+00
5.166588710777962612e-02,-2.705463019078279720e-03,1.370827728897794362e+00
5.172015799759872162e-02,-2.701014890962882744e-03,1.371546665961986600e+00
5.177442888741781712e-02,-2.696578345825937154e-03,1.372265303869507624e+00
5.182869977723691957e-02,-2.692153378727588867e-03,1.372983648614742869e+00
5.188297066705601507e-02,-2.687739984783105943e-03,1.373701706200483708e+00
5.193724155687511057e-02,-2.683338159163202539e-03,1.374419482638027823e+00
5.199151244669420607e-02,-2.678947897094369375e-03,1.375136983947281122e+00
5.204578333651330158e-02,-2.674569193859201600e-03,1.375854216156859211e+00
5.210005422633239708e-02,-2.670202044796728385e-03,1.376571185304189315e+00
5.215432511615149258e-02,-2.665846445302743825e-03,1.377287897435613528e+00
5.220859600597058808e-02,-2.661502390830135668e-03,1.378004358606490287e+00
5.226286689578968359e-02,-2.657169876889219681e-03,1.378720574881298955e+00
5.231713778560878603e-02,-2.652848899048069250e-03,1.379436552333742183e+00
5.237140867542788153e-02,-2.648539452932851916e-03,1.380152297046850496e+00
5.242567956524697703e-02,-2.644241534228161140e-03,1.380867815113086206e+00
5.247995045506607253e-02,-2.639955138677351106e-03,1.381583112634448662e+00
5.253422134488516804e-02,-2.635680262082873253e-03,1.382298195722578393e+00
5.258849223470426354e-02,-2.631416900306613686e-03,1.383013070498863017e+00
5.264276312452335904e-02,-2.627165049270228404e-03,1.383727743094542939e+00
5.269703401434245454e-02,-2.622924704955484181e-03,1.384442219650817707e+00
5.275130490416155005e-02,-2.618695863404596393e-03,1.385156506318951930e+00
5.280557579398065249e-02,-2.614478520720569035e-03,1.385870609260383191e+00
5.285984668379974799e-02,-2.610272673067538188e-03,1.386584534646828626e+00
5.291411757361884349e-02,-2.606078316671110728e-03,1.387298288660393286e+00
5.296838846343793900e-02,-2.601895447818709534e-03,1.388011877493678048e+00
5.302265935325703450e-02,-2.597724062859916531e-03,1.388725307349887528e+00
5.307693024307613000e-02,-2.593564158206820066e-03,1.389438584442940439e+00
5.313120113289522550e-02,-2.589415730334357520e-03,1.390151714997577947e+00
5.318547202271432101e-02,-2.585278775780664850e-03,1.390864705249474254e+00
5.323974291253341651e-02,-2.581153291147424405e-03,1.391577561445346278e+00
5.329401380235251201e-02,-2.577039273100212736e-03,1.392290289843064244e+00
5.334828469217161445e-02,-2.572936718368852745e-03,1.393002896711763583e+00
5.340255558199070995e-02,-2.568845623747765834e-03,1.393715388331955962e+00
5.345682647180980546e-02,-2.564765986096320151e-03,1.394427770995641414e+00
5.351109736162890096e-02,-2.560697802339188811e-03,1.395140051006420689e+00
5.356536825144799646e-02,-2.556641069466702477e-03,1.395852234679608284e+00
5.361963914126709196e-02,-2.552595784535205848e-03,1.396564328342346117e+00
5.367391003108618747e-02,-2.548561944667414574e-03,1.397276338333716783e+00
5.372818092090528297e-02,-2.544539547052772615e-03,1.397988271004858118e+00
5.378245181072437847e-02,-2.540528588947815226e-03,1.398700132719078004e+00
5.383672270054348091e-02,-2.536529067676524148e-03,1.399411929851969605e+00
5.389099359036257642e-02,-2.532540980630695795e-03,1.400123668791526832e+00
5.394526448018167192e-02,-2.528564325270299482e-03,1.400835355938260918e+00
5.399953537000076742e-02,-2.524599099123844316e-03,1.401546997705316544e+00
5.405380625981986292e-02,-2.520645299788744787e-03,1.402258600518589748e+00
5.410807714963895843e-02,-2.516702924931687665e-03,1.402970170816845163e+00
5.416234803945805393e-02,-2.512771972288999761e-03,1.403681715051833701e+00
5.421661892927714943e-02,-2.508852439667019155e-03,1.404393239688411787e+00
5.427088981909624493e-02,-2.504944324942465130e-03,1.405104751204660607e+00
5.432516070891534737e-02,-2.501047626062811134e-03,1.405816256092005334e+00
5.437943159873444288e-02,-2.497162341046659483e-03,1.406527760855335485e+00
5.443370248855353838e-02,-2.493288467984114323e-03,1.407239272013125486e+00
5.448797337837263388e-02,-2.489426005037161539e-03,1.407950796097556356e+00
5.454224426819172938e-02,-2.485574950440043885e-03,1.408662339654636719e+00
5.459651515801082489e-02,-2.481735302499642627e-03,1.409373909244325818e+00
5.465078604782992039e-02,-2.477907059595858309e-03,1.410085511440655193e+00
5.470505693764901589e-02,-2.474090220181993267e-03,1.410797152831853918e+00
5.475932782746811139e-02,-2.470284782785134997e-03,1.411508840020470279e+00
5.481359871728720690e-02,-2.466490746006543000e-03,1.412220579623498118e+00
5.486786960710630934e-02,-2.462708108522034759e-03,1.412932378272500511e+00
5.492214049692540484e-02,-2.458936869082376919e-03,1.413644242613735891e+00
5.497641138674450034e-02,-2.455177026513672561e-03,1.414356179308284167e+00
5.503068227656359584e-02,-2.451428579717755424e-03,1.415068195032173071e+00
5.508495316638269135e-02,-2.447691527672582381e-03,1.415780296476506050e+00
5.513922405620178685e-02,-2.443965869432628956e-03,1.416492490347589728e+00
5.519349494602088235e-02,-2.440251604129286579e-03,1.417204783367061793e+00
5.524776583583997785e-02,-2.436548730971260270e-03,1.417917182272021126e+00
5.530203672565907336e-02,-2.432857249244971092e-03,1.418629693815156578e+00
5.535630761547817580e-02,-2.429177158314954708e-03,1.419342324764877317e+00
5.541057850529727130e-02,-2.425508457624269039e-03,1.420055081905443828e+00
5.546484939511636680e-02,-2.421851146694896286e-03,1.420767972037098925e+00
5.551912028493546231e-02,-2.418205225128152325e-03,1.421481001976200531e+00
5.557339117475455781e-02,-2.414570692605094802e-03,1.422194178555353350e+00
5.562766206457365331e-02,-2.410947548886935559e-03,1.422907508623542761e+00
5.568193295439274881e-02,-2.407335793815449602e-03,1.423620999046268931e+00
5.573620384421184432e-02,-2.403735427313395331e-03,1.424334656705680047e+00
5.579047473403093982e-02,-2.400146449384924809e-03,1.425048488500709309e+00
5.584474562385004226e-02,-2.396568860116006592e-03,1.425762501347209499e+00
5.589901651366913776e-02,-2.393002659674845108e-03,1.426476702178089306e+00
5.595328740348823326e-02,-2.389447848312301319e-03,1.427191097943451004e+00
5.600755829330732877e-02,-2.385904426362316869e-03,1.427905695610728554e+00
5.606182918312642427e-02,-2.382372394242342553e-03,1.428620502164825279e+00
5.611610007294551977e-02,-2.378851752453763329e-03,1.429335524608252639e+00
5.617037096276461527e-02,-2.375342501582330696e-03,1.430050769961271229e+00
5.622464185258371078e-02,-2.371844642298593774e-03,1.430766245262030445e+00
5.627891274240280628e-02,-2.368358175358333418e-03,1.431481957566709484e+00
5.633318363222190872e-02,-2.364883101602998500e-03,1.432197913949659895e+00
5.638745452204100422e-02,-2.361419421960146096e-03,1.432914121503547022e+00
5.644172541186009973e-02,-2.357967137443877769e-03,1.433630587339494333e+00
5.649599630167919523e-02,-2.354526249155285827e-03,1.434347318587226638e+00
5.655026719149829073e-02,-2.351096758282897412e-03,1.435064322395215308e+00
5.660453808131738623e-02,-2.347678666103119888e-03,1.435781605930822824e+00
5.665880897113648174e-02,-2.344271973980691440e-03,1.436499176380449549e+00
5.671307986095557724e-02,-2.340876683369131229e-03,1.437217040949680724e+00
5.676735075077467274e-02,-2.337492795811195196e-03,1.437935206863433235e+00
5.682162164059376824e-02,-2.334120312939328822e-03,1.438653681366104387e+00
5.687589253041287068e-02,-2.330759236476126831e-03,1.439372471721721114e+00
5.693016342023196619e-02,-2.327409568234795490e-03,1.440091585214089642e+00
5.698443431005106169e-02,-2.324071310119611017e-03,1.440811029146945810e+00
5.703870519987015719e-02,-2.320744464126389250e-03,1.441530810844106947e+00
5.709297608968925269e-02,-2.317429032342950123e-03,1.442250937649623310e+00
5.714724697950834820e-02,-2.314125016949587776e-03,1.442971416927931960e+00
5.720151786932744370e-02,-2.310832420219545869e-03,1.443692256064008861e+00
5.725578875914653920e-02,-2.307551244519488124e-03,1.444413462463525422e+00
5.731005964896563470e-02,-2.304281492309978412e-03,1.445135043553001708e+00
5.736433053878473715e-02,-2.301023166145959968e-03,1.445857006779964093e+00
5.741860142860383265e-02,-2.297776268677236781e-03,1.446579359613101134e+00
5.747287231842292815e-02,-2.294540802648959744e-03,1.447302109542421888e+00
5.752714320824202365e-02,-2.291316770902112818e-03,1.448025264079414232e+00
5.758141409806111916e-02,-2.288104176374003082e-03,1.448748830757204065e+00
5.763568498788021466e-02,-2.284903022098754271e-03,1.449472817130715407e+00
5.768995587769931016e-02,-2.281713311207801166e-03,1.450197230776832491e+00
5.774422676751840566e-02,-2.278535046930387029e-03,1.450922079294559630e+00
5.779849765733750117e-02,-2.275368232594065371e-03,1.451647370305185980e+00
5.785276854715660361e-02,-2.272212871625202153e-03,1.452373111452448295e+00
5.790703943697569911e-02,-2.269068967549483194e-03,1.453099310402694799e+00
5.796131032679479461e-02,-2.265936523992419845e-03,1.453825974845051716e+00
5.801558121661389011e-02,-2.262815544679864631e-03,1.454553112491588696e+00
5.806985210643298562e-02,-2.259706033438522131e-03,1.455280731077486456e+00
5.812412299625208112e-02,-2.256607994196467657e-03,1.456008838361204205e+00
5.817839388607117662e-02,-2.253521430983668108e-03,1.456737442124649062e+00
5.823266477589027212e-02,-2.250446347932502818e-03,1.457466550173345698e+00
5.828693566570936763e-02,-2.247382749278290480e-03,1.458196170336607311e+00
5.834120655552846313e-02,-2.244330639359818670e-03,1.458926310467706822e+00
5.839547744534756557e-02,-2.241290022619873805e-03,1.459656978444050290e+00
5.844974833516666107e-02,-2.238260903605778472e-03,1.460388182167349225e+00
5.850401922498575658e-02,-2.235243286969925726e-03,1.461119929563796882e+00
5.855829011480485208e-02,-2.232237177470322489e-03,1.461852228584241686e+00
5.861256100462394758e-02,-2.229242579971132520e-03,1.462585087204365308e+00
5.866683189444304308e-02,-2.226259499443224155e-03,1.463318513424859191e+00
5.872110278426213859e-02,-2.223287940964718042e-03,1.464052515271603516e+00
5.877537367408123409e-02,-2.220327909721543560e-03,1.464787100795845731e+00
5.882964456390032959e-02,-2.217379411007993489e-03,1.465522278074381735e+00
5.888391545371943203e-02,-2.214442450227282599e-03,1.466258055209736844e+00
5.893818634353852753e-02,-2.211517032892113162e-03,1.466994440330347871e+00
5.899245723335762304e-02,-2.208603164625239611e-03,1.467731441590746977e+00
5.904672812317671854e-02,-2.205700851160037525e-03,1.468469067171746190e+00
5.910099901299581404e-02,-2.202810098341076526e-03,1.469207325280622145e+00
5.915526990281490954e-02,-2.199930912124697935e-03,1.469946224151303493e+00
5.920954079263400505e-02,-2.197063298579591574e-03,1.470685772044557416e+00
5.926381168245310055e-02,-2.194207263887381666e-03,1.471425977248179029e+00
5.931808257227219605e-02,-2.191362814343211004e-03,1.472166848077180568e+00
5.937235346209129849e-02,-2.188529956356330321e-03,1.472908392873982342e+00
5.942662435191039400e-02,-2.185708696450695473e-03,1.473650620008604140e+00
5.948089524172948950e-02,-2.182899041265558542e-03,1.474393537878858629e+00
5.953516613154858500e-02,-2.180100997556073256e-03,1.475137154910545423e+00
5.958943702136768050e-02,-2.177314572193896503e-03,1.475881479557645148e+00
5.964370791118677601e-02,-2.174539772167795489e-03,1.476626520302517065e+00
5.969797880100587151e-02,-2.171776604584260955e-03,1.477372285656095130e+00
5.975224969082496701e-02,-2.169025076668120409e-03,1.478118784158087617e+00
5.980652058064406251e-02,-2.166285195763157853e-03,1.478866024377175847e+00
5.986079147046315801e-02,-2.163556969332735679e-03,1.479614014911214914e+00
5.991506236028226046e-02,-2.160840404960420909e-03,1.480362764387436858e+00
5.996933325010135596e-02,-2.158135510350616629e-03,1.481112281462651614e+00
6.002360413992045146e-02,-2.155442293329192134e-03,1.481862574823453071e+00
6.007787502973954696e-02,-2.152760761844125636e-03,1.482613653186424241e+00
6.013214591955864247e-02,-2.150090923966140911e-03,1.483365525298342869e+00
6.018641680937773797e-02,-2.147432787889356955e-03,1.484118199936390381e+00
6.024068769919683347e-02,-2.144786361931935899e-03,1.484871685908360384e+00
6.029495858901592897e-02,-2.142151654536735700e-03,1.485625992052869382e+00
6.034922947883502448e-02,-2.139528674271969771e-03,1.486381127239567279e+00
6.040350036865412692e-02,-2.136917429831866177e-03,1.487137100369351650e+00
6.045777125847322242e-02,-2.134317930037336365e-03,1.487893920374580237e+00
6.051204214829231792e-02,-2.131730183836643040e-03,1.488651596219287443e+00
6.056631303811141342e-02,-2.129154200306074534e-03,1.489410136899399939e+00
6.062058392793050893e-02,-2.126589988650623517e-03,1.490169551442954932e+00
6.067485481774960443e-02,-2.124037558204670047e-03,1.490929848910319766e+00
6.072912570756869993e-02,-2.121496918432667651e-03,1.491691038394410640e+00
6.078339659738779543e-02,-2.118968078929835044e-03,1.492453129020916425e+00
6.083766748720689094e-02,-2.116451049422851758e-03,1.493216129948520265e+00
6.089193837702599338e-02,-2.113945839770557233e-03,1.493980050369124513e+00
6.094620926684508888e-02,-2.111452459964657281e-03,1.494744899508076097e+00
6.100048015666418438e-02,-2.108970920130429690e-03,1.495510686624394125e+00
6.105475104648327989e-02,-2.106501230527441093e-03,1.496277421010997699e+00
6.110902193630237539e-02,-2.104043401550262111e-03,1.497045111994935951e+00
6.116329282612147089e-02,-2.101597443729192032e-03,1.497813768937619416e+00
6.121756371594056639e-02,-2.099163367730984796e-03,1.498583401235052293e+00
6.127183460575966190e-02,-2.096741184359579742e-03,1.499354018318066473e+00
6.132610549557875740e-02,-2.094330904556840605e-03,1.500125629652556913e+00
6.138037638539785290e-02,-2.091932539403294940e-03,1.500898244739718779e+00
6.143464727521695534e-02,-2.089546100118880052e-03,1.501671873116285028e+00
6.148891816503605084e-02,-2.087171598063695434e-03,1.502446524354766666e+00
6.154318905485514635e-02,-2.084809044738756070e-03,1.503222208063693666e+00
6.159745994467424185e-02,-2.082458451786753980e-03,1.503998933887857437e+00
6.165173083449333735e-02,-2.080119830992825398e-03,1.504776711508555298e+00
6.170600172431243285e-02,-2.077793194285317956e-03,1.505555550643836060e+00
6.176027261413152836e-02,-2.075478553736568709e-03,1.506335461048746049e+00
6.181454350395062386e-02,-2.073175921563683455e-03,1.507116452515579574e+00
6.186881439376971936e-02,-2.070885310129323437e-03,1.507898534874127394e+00
6.192308528358882180e-02,-2.068606731942493771e-03,1.508681717991929627e+00
6.197735617340791731e-02,-2.066340199659342722e-03,1.509466011774527328e+00
6.203162706322701281e-02,-2.064085726083959675e-03,1.510251426165719613e+00
6.208589795304610831e-02,-2.061843324169183086e-03,1.511037971147817682e+00
6.214016884286520381e-02,-2.059613007017412328e-03,1.511825656741904389e+00
6.219443973268429932e-02,-2.057394787881424315e-03,1.512614493008093364e+00
6.224871062250339482e-02,-2.055188680165196628e-03,1.513404490045789252e+00
6.230298151232249032e-02,-2.052994697424733242e-03,1.514195657993951727e+00
6.235725240214158582e-02,-2.050812853368901099e-03,1.514988007031359496e+00
6.241152329196068826e-02,-2.048643161860266241e-03,1.515781547376875871e+00
6.246579418177978377e-02,-2.046485636915940359e-03,1.516576289289716994e+00
6.252006507159887927e-02,-2.044340292708429936e-03,1.517372243069720961e+00
6.257433596141796783e-02,-2.042207143566491471e-03,1.518169419057619374e+00
6.262860685123707027e-02,-2.040086203975992763e-03,1.518967827635309797e+00
6.268287774105617272e-02,-2.037977488580782447e-03,1.519767479226129536e+00
6.273714863087526128e-02,-2.035881012183560820e-03,1.520568384295132969e+00
6.279141952069436372e-02,-2.033796789746758916e-03,1.521370553349369104e+00
6.284569041051345228e-02,-2.031724836393424081e-03,1.522173996938160689e+00
6.289996130033255473e-02,-2.029665167408109452e-03,1.522978725653386878e+00
6.295423219015164329e-02,-2.027617798237772544e-03,1.523784750129765220e+00
6.300850307997074573e-02,-2.025582744492675138e-03,1.524592081045137659e+00
6.306277396978983429e-02,-2.023560021947296179e-03,1.525400729120756083e+00
6.311704485960893674e-02,-2.021549646541241207e-03,1.526210705121573419e+00
6.317131574942803918e-02,-2.019551634380169127e-03,1.527022019856530743e+00
6.322558663924712774e-02,-2.017566001736716391e-03,1.527834684178852154e+00
6.327985752906623018e-02,-2.015592765051430705e-03,1.528648708986338756e+00
6.333412841888531875e-02,-2.013631940933712124e-03,1.529464105221663539e+00
6.338839930870442119e-02,-2.011683546162757602e-03,1.530280883872670028e+00
6.344267019852350975e-02,-2.009747597688517264e-03,1.531099055972672041e+00
6.349694108834261219e-02,-2.007824112632649368e-03,1.531918632600756114e+00
6.355121197816170076e-02,-2.005913108289490016e-03,1.532739624882083929e+00
6.360548286798080320e-02,-2.004014602127021996e-03,1.533562043988199397e+00
6.365975375779990564e-02,-2.002128611787856640e-03,1.534385901137334640e+00
6.371402464761899420e-02,-2.000255155090220009e-03,1.535211207594721072e+00
6.376829553743809664e-02,-1.998394250028940819e-03,1.536037974672900708e+00
6.382256642725718521e-02,-1.996545914776455717e-03,1.536866213732039022e+00
6.387683731707628765e-02,-1.994710167683811514e-03,1.537695936180241585e+00
6.393110820689537621e-02,-1.992887027281679997e-03,1.538527153473870257e+00
6.398537909671447865e-02,-1.991076512281375784e-03,1.539359877117865372e+00
6.403964998653356722e-02,-1.989278641575888476e-03,1.540194118666064593e+00
6.409392087635266966e-02,-1.987493434240910056e-03,1.541029889721529322e+00
6.414819176617175822e-02,-1.985720909535881786e-03,1.541867201936868659e+00
6.420246265599086066e-02,-1.983961086905038952e-03,1.542706067014569138e+00
6.425673354580996310e-02,-1.982213985978469907e-03,1.543546496707323801e+00
6.431100443562905167e-02,-1.980479626573176423e-03,1.544388502818365483e+00
6.436527532544815411e-02,-1.978758028694144883e-03,1.545232097201800547e+00
6.441954621526724267e-02,-1.977049212535425711e-03,1.546077291762946171e+00
6.447381710508634511e-02,-1.975353198481215843e-03,1.546924098458669183e+00
6.452808799490543368e-02,-1.973670007106953766e-03,1.547772529297727129e+00
6.458235888472453612e-02,-1.971999659180419338e-03,1.548622596341111546e+00
6.463662977454362468e-02,-1.970342175662842272e-03,1.549474311702393914e+00
6.469090066436272712e-02,-1.968697577710017566e-03,1.550327687548073374e+00
6.474517155418182957e-02,-1.967065886673429170e-03,1.551182736097926673e+00
6.479944244400091813e-02,-1.965447124101382323e-03,1.552039469625361212e+00
6.485371333382002057e-02,-1.963841311740141104e-03,1.552897900457769653e+00
6.490798422363910913e-02,-1.962248471535077681e-03,1.553758040976886523e+00
6.496225511345821158e-02,-1.960668625631827207e-03,1.554619903619149035e+00
6.501652600327730014e-02,-1.959101796377451382e-03,1.555483500876057024e+00
6.507079689309640258e-02,-1.957548006321608528e-03,1.556348845294539540e+00
6.512506778291549114e-02,-1.956007278217736668e-03,1.557215949477319006e+00
6.517933867273459358e-02,-1.954479635024237907e-03,1.558084826083283136e+00
6.523360956255369603e-02,-1.952965099905679082e-03,1.558955487827853981e+00
6.528788045237278459e-02,-1.951463696233993704e-03,1.559827947483362953e+00
6.534215134219188703e-02,-1.949975447589694967e-03,1.560702217879428311e+00
6.539642223201097559e-02,-1.948500377763101327e-03,1.561578311903332184e+00
6.545069312183007804e-02,-1.947038510755562737e-03,1.562456242500404269e+00
6.550496401164916660e-02,-1.945589870780703792e-03,1.563336022674403303e+00
6.555923490146826904e-02,-1.944154482265668610e-03,1.564217665487906972e+00
6.561350579128735760e-02,-1.942732369852380242e-03,1.565101184062697826e+00
6.566777668110646005e-02,-1.941323558398804416e-03,1.565986591580157850e+00
6.572204757092556249e-02,-1.939928072980225430e-03,1.566873901281661041e+00
6.577631846074465105e-02,-1.938545938890530278e-03,1.567763126468971091e+00
6.583058935056375349e-02,-1.937177181643499500e-03,1.568654280504641507e+00
6.588486024038284206e-02,-1.935821826974111915e-03,1.569547376812417516e+00
6.593913113020194450e-02,-1.934479900839853250e-03,1.570442428877641738e+00
6.599340202002103306e-02,-1.933151429422039517e-03,1.571339450247660974e+00
6.604767290984013550e-02,-1.931836439127143862e-03,1.572238454532238094e+00
6.610194379965922407e-02,-1.930534956588139022e-03,1.573139455403964382e+00
6.615621468947832651e-02,-1.929247008665843687e-03,1.574042466598676304e+00
6.621048557929742895e-02,-1.927972622450282959e-03,1.574947501915873849e+00
6.626475646911651751e-02,-1.926711825262055963e-03,1.575854575219142628e+00
6.631902735893561995e-02,-1.925464644653713218e-03,1.576763700436578874e+00
6.637329824875470852e-02,-1.924231108411145934e-03,1.577674891561215986e+00
6.642756913857381096e-02,-1.923011244554981595e-03,1.578588162651455740e+00
6.648184002839289952e-02,-1.921805081341994509e-03,1.579503527831500609e+00
6.653611091821200196e-02,-1.920612647266520690e-03,1.580421001291791416e+00
6.659038180803109053e-02,-1.919433971061888572e-03,1.581340597289444538e+00
6.664465269785019297e-02,-1.918269081701854490e-03,1.582262330148696439e+00
6.669892358766929541e-02,-1.917118008402053349e-03,1.583186214261346203e+00
6.675319447748838397e-02,-1.915980780621456435e-03,1.584112264087205402e+00
6.680746536730748641e-02,-1.914857428063840078e-03,1.585040494154549506e+00
6.686173625712657498e-02,-1.913747980679267324e-03,1.585970919060570639e+00
6.691600714694567742e-02,-1.912652468665576111e-03,1.586903553471836092e+00
6.697027803676476598e-02,-1.911570922469882621e-03,1.587838412124748633e+00
6.702454892658386842e-02,-1.910503372790091142e-03,1.588775509826010346e+00
6.707881981640295699e-02,-1.909449850576418672e-03,1.589714861453087824e+00
6.713309070622205943e-02,-1.908410387032926899e-03,1.590656481954685120e+00
6.718736159604114799e-02,-1.907385013619068920e-03,1.591600386351213592e+00
6.724163248586025043e-02,-1.906373762051242907e-03,1.592546589735271079e+00
6.729590337567935288e-02,-1.905376664304360944e-03,1.593495107272119515e+00
6.735017426549844144e-02,-1.904393752613426543e-03,1.594445954200169213e+00
6.740444515531754388e-02,-1.903425059475124734e-03,1.595399145831464693e+00
6.745871604513663244e-02,-1.902470617649422999e-03,1.596354697552173629e+00
6.751298693495573489e-02,-1.901530460161183047e-03,1.597312624823081340e+00
6.756725782477482345e-02,-1.900604620301787765e-03,1.598272943180085059e+00
6.762152871459392589e-02,-1.899693131630774030e-03,1.599235668234695762e+00
6.767579960441301445e-02,-1.898796027977483298e-03,1.600200815674539312e+00
6.773007049423211690e-02,-1.897913343442719130e-03,1.601168401263864949e+00
6.778434138405121934e-02,-1.897045112400421200e-03,1.602138440844053990e+00
6.783861227387030790e-02,-1.896191369499347331e-03,1.603110950334133866e+00
6.789288316368941034e-02,-1.895352149664769831e-03,1.604085945731296148e+00
6.794715405350849891e-02,-1.894527488100184202e-03,1.605063443111415467e+00
6.800142494332760135e-02,-1.893717420289029547e-03,1.606043458629575538e+00
6.805569583314668991e-02,-1.892921981996421562e-03,1.607026008520595850e+00
6.810996672296579235e-02,-1.892141209270897665e-03,1.608011109099564351e+00
6.816423761278488092e-02,-1.891375138446176442e-03,1.608998776762371241e+00
6.821850850260398336e-02,-1.890623806142926414e-03,1.609989027986249210e+00
6.827277939242308580e-02,-1.889887249270552367e-03,1.610981879330315669e+00
6.832705028224217436e-02,-1.889165505028990357e-03,1.611977347436118091e+00
6.838132117206127680e-02,-1.888458610910517029e-03,1.612975449028186459e+00
6.843559206188036537e-02,-1.887766604701573894e-03,1.613976200914584602e+00
6.848986295169946781e-02,-1.887089524484602014e-03,1.614979619987470638e+00
6.854413384151855637e-02,-1.886427408639891872e-03,1.615985723223655857e+00
6.859840473133765881e-02,-1.885780295847446029e-03,1.616994527685173155e+00
6.865267562115674738e-02,-1.885148225088854792e-03,1.618006050519843475e+00
6.870694651097584982e-02,-1.884531235649186632e-03,1.619020308961852450e+00
6.876121740079495226e-02,-1.883929367118891392e-03,1.620037320332325281e+00
6.881548829061404082e-02,-1.883342659395717154e-03,1.621057102039908937e+00
6.886975918043314326e-02,-1.882771152686641856e-03,1.622079671581358573e+00
6.892403007025223183e-02,-1.882214887509818784e-03,1.623105046542125285e+00
6.897830096007133427e-02,-1.881673904696534857e-03,1.624133244596951631e+00
6.903257184989042283e-02,-1.881148245393184960e-03,1.625164283510467156e+00
6.908684273970952527e-02,-1.880637951063258853e-03,1.626198181137792798e+00
6.914111362952861384e-02,-1.880143063489344993e-03,1.627234955425144403e+00
6.919538451934771628e-02,-1.879663624775145198e-03,1.628274624410445570e+00
6.924965540916681872e-02,-1.879199677347507093e-03,1.629317206223939829e+00
6.930392629898590728e-02,-1.878751263958470868e-03,1.630362719088810586e+00
6.935819718880500973e-02,-1.878318427687328176e-03,1.631411181321805071e+00
6.941246807862409829e-02,-1.877901211942700115e-03,1.632462611333859615e+00
6.946673896844320073e-02,-1.877499660464626704e-03,1.633517027630733809e+00
