t,u,v
3.812000000000000277e+00,-1.035379484373212360e-02,2.891536687522444140e+02
3.814000000000000057e+00,-9.945465873342515181e-03,2.892959916560359943e+02
3.816000000000000281e+00,-9.504558813311039800e-03,2.894220770566521423e+02
3.818000000000000060e+00,-9.046570493208115279e-03,2.895345783463563976e+02
3.820000000000000284e+00,-8.583191299348874245e-03,2.896356647186058240e+02
3.822000000000000064e+00,-8.123146965422767263e-03,2.897271196783805181e+02
3.824000000000000288e+00,-7.672888091596764132e-03,2.898104252125039579e+02
3.826000000000000068e+00,-7.237136802435205872e-03,2.898868302223502837e+02
3.828000000000000291e+00,-6.819314111233720083e-03,2.899574051488286841e+02
3.830000000000000071e+00,-6.421872954847555534e-03,2.900230855631131703e+02
3.832000000000000295e+00,-6.046558859284209379e-03,2.900847074039996301e+02
3.834000000000000075e+00,-5.694616246763959527e-03,2.901430361735017982e+02
3.836000000000000298e+00,-5.366954790585029035e-03,2.901987920187049212e+02
3.838000000000000078e+00,-5.064287355146278487e-03,2.902526723236027237e+02
3.839999999999999858e+00,-4.787248971668891205e-03,2.903053732366011559e+02
3.842000000000000082e+00,-4.536504936000069349e-03,2.903576114721582258e+02
3.843999999999999861e+00,-4.312855403175432263e-03,2.904101477494798473e+02
3.846000000000000085e+00,-4.117343747112266021e-03,2.904638133715687331e+02
3.847999999999999865e+00,-3.951376432773811946e-03,2.905195417133227238e+02
3.850000000000000089e+00,-3.816863198907046416e-03,2.905784067879576469e+02
3.851999999999999869e+00,-3.716387905658667234e-03,2.906416715952960317e+02
3.854000000000000092e+00,-3.653422197786712275e-03,2.907108495775777897e+02
3.855999999999999872e+00,-3.632595364016659879e-03,2.907877830497020568e+02
3.858000000000000096e+00,-3.660032307771864980e-03,2.908747424589271304e+02
3.859999999999999876e+00,-3.743762219148193387e-03,2.909745485879428770e+02
3.862000000000000099e+00,-3.894171588206145340e-03,2.910907136263226107e+02
3.863999999999999879e+00,-4.124401608590754810e-03,2.912275805491173060e+02
3.866000000000000103e+00,-4.450424007326443838e-03,2.913904021133556626e+02
3.867999999999999883e+00,-4.890198408768512209e-03,2.915852232035426823e+02
3.870000000000000107e+00,-5.460775721603828084e-03,2.918183000499757327e+02
3.871999999999999886e+00,-6.171700696249413608e-03,2.920946525612413893e+02
3.874000000000000110e+00,-7.013682506290612115e-03,2.924154393423024771e+02
3.875999999999999890e+00,-7.945446484188902619e-03,2.927746721791189088e+02
3.878000000000000114e+00,-8.889087058674673136e-03,2.931574616990022832e+02
3.879999999999999893e+00,-9.746050071641598062e-03,2.935426346243609714e+02
3.882000000000000117e+00,-1.043014465259891645e-02,2.939094435516040562e+02
3.883999999999999897e+00,-1.089442393022450190e-02,2.942437278056353307e+02
3.886000000000000121e+00,-1.113482321939192853e-02,2.945396260011996219e+02
3.887999999999999901e+00,-1.117631295760089516e-02,2.947975377928747207e+02
3.890000000000000124e+00,-1.105628039869725396e-02,2.950211496663463322e+02
3.891999999999999904e+00,-1.081319664272756970e-02,2.952152335822970031e+02
3.894000000000000128e+00,-1.048115242285339692e-02,2.953844727855708925e+02
3.895999999999999908e+00,-1.008816612027051314e-02,2.955329908396293490e+02
3.898000000000000131e+00,-9.656329289754652517e-03,2.956642456604045606e+02
3.899999999999999911e+00,-9.202640390420489119e-03,2.957810780542437783e+02
3.902000000000000135e+00,-8.739976167369888777e-03,2.958858094625892932e+02
3.903999999999999915e+00,-8.277980549412771241e-03,2.959803436604145190e+02
3.906000000000000139e+00,-7.823805995394237170e-03,2.960662562250328165e+02
3.907999999999999918e+00,-7.382706168848016462e-03,2.961448681695798655e+02
3.910000000000000142e+00,-6.958500795286440277e-03,2.962173049420853772e+02
3.911999999999999922e+00,-6.553937963549866762e-03,2.962845434349867446e+02
3.914000000000000146e+00,-6.170977063186266348e-03,2.963474497697021093e+02
3.915999999999999925e+00,-5.811011703871659349e-03,2.964068103025404639e+02
3.918000000000000149e+00,-5.475048169226926463e-03,2.964633579035184425e+02
3.919999999999999929e+00,-5.163851824182755582e-03,2.965177952234737404e+02
3.922000000000000153e+00,-4.878071547825260298e-03,2.965708164297954568e+02
3.923999999999999932e+00,-4.618350663428252671e-03,2.966231287663233047e+02
3.926000000000000156e+00,-4.385431911642288967e-03,2.966754752794068963e+02
3.927999999999999936e+00,-4.180263705117649199e-03,2.967286601524718321e+02
3.930000000000000160e+00,-4.004115184890496941e-03,2.967835783133102154e+02
3.931999999999999940e+00,-3.858708459071383528e-03,2.968412513323235089e+02
3.934000000000000163e+00,-3.746377804806616703e-03,2.969028721208785555e+02
3.935999999999999943e+00,-3.670267382413106450e-03,2.969698615416593270e+02
3.938000000000000167e+00,-3.634580580790817885e-03,2.970439406437387788e+02
3.939999999999999947e+00,-3.644893935332967506e-03,2.971272224949290148e+02
3.942000000000000171e+00,-3.708542778055351485e-03,2.972223266309091514e+02
3.943999999999999950e+00,-3.835065428433595373e-03,2.973325149117155206e+02
3.946000000000000174e+00,-4.036638253126958141e-03,2.974618355163296997e+02
3.947999999999999954e+00,-4.328306282175683507e-03,2.976152327047024073e+02
3.950000000000000178e+00,-4.727547626191155698e-03,2.977985179618540883e+02
3.951999999999999957e+00,-5.252237854985145060e-03,2.980179854935403228e+02
3.954000000000000181e+00,-5.915495458669753868e-03,2.982793067446320379e+02
3.955999999999999961e+00,-6.715919060586442862e-03,2.985853086388558495e+02
3.958000000000000185e+00,-7.624294132465642831e-03,2.989327586265611103e+02
3.959999999999999964e+00,-8.574509771336202499e-03,2.993097472851916905e+02
3.962000000000000188e+00,-9.471798187852710840e-03,2.996966155174951041e+02
3.963999999999999968e+00,-1.022191442318027069e-02,3.000716365730486928e+02
3.966000000000000192e+00,-1.076297614719608220e-02,3.004179774768294351e+02
3.967999999999999972e+00,-1.107740316276799308e-02,3.007270670212176356e+02
3.970000000000000195e+00,-1.118232583463071167e-02,3.009975258433444196e+02
3.971999999999999975e+00,-1.111252659929976364e-02,3.012322291916127597e+02
3.974000000000000199e+00,-1.090697856364939745e-02,3.014357598044585416e+02
3.975999999999999979e+00,-1.060158479551122357e-02,3.016129106831304512e+02
3.978000000000000203e+00,-1.022646234232813672e-02,3.017680191916273884e+02
3.979999999999999982e+00,-9.805633104792321753e-03,3.019047677441565156e+02
3.982000000000000206e+00,-9.357710036758885852e-03,3.020261960988675014e+02
3.983999999999999986e+00,-8.896858449190298349e-03,3.021347897062106540e+02
3.986000000000000210e+00,-8.433725294215592416e-03,3.022325828751654058e+02
3.987999999999999989e+00,-7.976232538433875377e-03,3.023212531887762680e+02
3.990000000000000213e+00,-7.530218376183803707e-03,3.024022005018402979e+02
3.991999999999999993e+00,-7.099942519714869810e-03,3.024766106268435806e+02
3.994000000000000217e+00,-6.688480433964195428e-03,3.025455060819000437e+02
3.995999999999999996e+00,-6.298030758591053289e-03,3.026097867029837971e+02
3.998000000000000220e+00,-5.930156613962249759e-03,3.026702626944093026e+02
4.000000000000000000e+00,-5.585977568727100787e-03,3.027276823000823356e+02
4.001999999999999780e+00,-5.266325661103855339e-03,3.027827559144016618e+02
4.004000000000000448e+00,-4.971876252915804692e-03,3.028361781804464954e+02
4.006000000000000227e+00,-4.703262650436657380e-03,3.028886494607942836e+02
4.008000000000000007e+00,-4.461182279800700139e-03,3.029408980150236630e+02
4.009999999999999787e+00,-4.246501692488374551e-03,3.029937042791775070e+02
4.012000000000000455e+00,-4.060367760551753143e-03,3.030479288220835201e+02
4.014000000000000234e+00,-3.904333087380495049e-03,3.031045458616080737e+02
4.016000000000000014e+00,-3.780504886695843555e-03,3.031646846690855455e+02
4.017999999999999794e+00,-3.691728261812369551e-03,3.032296817615546161e+02
4.020000000000000462e+00,-3.641816560666951211e-03,3.033011474054427481e+02
4.022000000000000242e+00,-3.635842172648053646e-03,3.033810503923201054e+02
4.024000000000000021e+00,-3.680497914160067111e-03,3.034718246568012887e+02
4.025999999999999801e+00,-3.784525236052622716e-03,3.035764985351113978e+02
4.028000000000000469e+00,-3.959165734259307602e-03,3.036988387973879071e+02
4.030000000000000249e+00,-4.218495549486161490e-03,3.038434796768369779e+02
4.032000000000000028e+00,-4.579291518120702682e-03,3.040159584047397061e+02
4.033999999999999808e+00,-5.059679044816240215e-03,3.042224845170878211e+02
4.036000000000000476e+00,-5.675229368538982702e-03,3.044691269104566231e+02
4.038000000000000256e+00,-6.430844725027036468e-03,3.047599998438523698e+02
4.040000000000000036e+00,-7.308201379532701554e-03,3.050942980756372549e+02
4.041999999999999815e+00,-8.253873675586718625e-03,3.054631829895662349e+02
4.044000000000000483e+00,-9.180399469760024828e-03,3.058491940081944449e+02
4.046000000000000263e+00,-9.989353244008842073e-03,3.062304713015075208e+02
4.048000000000000043e+00,-1.060528577294945519e-02,3.065879004521048046e+02
4.049999999999999822e+00,-1.099585813556134932e-02,3.069100508844807678e+02
4.052000000000000490e+00,-1.116831068281862530e-02,3.071934079000594124e+02
4.054000000000000270e+00,-1.115326479869087860e-02,3.074397395764765974e+02
4.056000000000000050e+00,-1.098938268985878881e-02,3.076532707240103832e+02
4.057999999999999829e+00,-1.071408791464685366e-02,3.078388311762225271e+02
4.060000000000000497e+00,-1.035957252118126226e-02,3.080009514149579104e+02
4.062000000000000277e+00,-9.951873044720054018e-03,3.081435408474692395e+02
4.064000000000000057e+00,-9.511329338653956231e-03,3.082698487738331323e+02
4.065999999999999837e+00,-9.053502411448781026e-03,3.083825366402946315e+02
4.068000000000000504e+00,-8.590133136436705480e-03,3.084837801435242000e+02
4.070000000000000284e+00,-8.129986225871136535e-03,3.085753679096680457e+02
4.072000000000000064e+00,-7.679542025593375648e-03,3.086587859033615473e+02
4.073999999999999844e+00,-7.243545154484034611e-03,3.087352860862816897e+02
4.076000000000000512e+00,-6.825433468590227926e-03,3.088059412291473222e+02
4.078000000000000291e+00,-6.427672338466508019e-03,3.088716886473255840e+02
4.080000000000000071e+00,-6.052016257077776074e-03,3.089333655453539222e+02
4.081999999999999851e+00,-5.699715847348595099e-03,3.089917382880032619e+02
4.084000000000000519e+00,-5.371684724684701838e-03,3.090475275311884502e+02
4.086000000000000298e+00,-5.068637788973963387e-03,3.091014308402545225e+02
4.088000000000000078e+00,-4.791210422371331226e-03,3.091541442234744181e+02
4.089999999999999858e+00,-4.540066694734542184e-03,3.092063839197153925e+02
4.092000000000000526e+00,-4.316003957504407906e-03,3.092589098019888070e+02
4.094000000000000306e+00,-4.120061091651303249e-03,3.093125518971781958e+02
4.096000000000000085e+00,-3.953638145566917665e-03,3.093682417856877578e+02
4.097999999999999865e+00,-3.818636141209651863e-03,3.094270510432547212e+02
4.099999999999999645e+00,-3.717627376613567847e-03,3.094902394196000728e+02
4.102000000000000313e+00,-3.654068349619543285e-03,3.095593160701710076e+02
4.104000000000000092e+00,-3.632568676952463785e-03,3.096361177020804689e+02
4.105999999999999872e+00,-3.659227985212381001e-03,3.097229074979381380e+02
4.107999999999999652e+00,-3.742043606820973697e-03,3.098224969807873208e+02
4.110000000000000320e+00,-3.891363399010199994e-03,3.099383868938545561e+02
4.112000000000000099e+00,-4.120285366351315176e-03,3.100749069039129040e+02
4.113999999999999879e+00,-4.444741630918314437e-03,3.102372962518062423e+02
4.115999999999999659e+00,-4.882676389540638318e-03,3.104315906284714401e+02
4.118000000000000327e+00,-5.451191506368623443e-03,3.106640510699476749e+02
4.120000000000000107e+00,-6.160016595304474915e-03,3.109397324287158995e+02
4.121999999999999886e+00,-7.000244642762286189e-03,3.112598756019671669e+02
4.123999999999999666e+00,-7.931153930163258731e-03,3.116186202661188531e+02
4.126000000000000334e+00,-8.875329575784471695e-03,3.120012043543068785e+02
4.128000000000000114e+00,-9.734302625866417952e-03,3.123865051515950313e+02
4.129999999999999893e+00,-1.042145078134957409e-02,3.127537150948534759e+02
4.131999999999999673e+00,-1.088915072460829199e-02,3.130885496664290599e+02
4.134000000000000341e+00,-1.113277269253407781e-02,3.133850322624309115e+02
4.136000000000000121e+00,-1.117698239801400220e-02,3.136434913137068747e+02
4.137999999999999901e+00,-1.105908103335617731e-02,3.138675830380324214e+02
4.139999999999999680e+00,-1.081757617253695583e-02,3.140620740452638984e+02
4.142000000000000348e+00,-1.048664335985712362e-02,3.142316536677217869e+02
4.144000000000000128e+00,-1.009439374017577495e-02,3.143804552293136680e+02
4.145999999999999908e+00,-9.663002389388213043e-03,3.145119464832320091e+02
4.147999999999999687e+00,-9.209536918531534624e-03,3.146289768132024278e+02
4.150000000000000355e+00,-8.746928974037008336e-03,3.147338746775264440e+02
4.152000000000000135e+00,-8.284865094366372987e-03,3.148285494141555318e+02
4.153999999999999915e+00,-7.830530367736999314e-03,3.149145809382395669e+02
4.155999999999999694e+00,-7.389203207137259172e-03,3.149932936105693102e+02
4.158000000000000362e+00,-6.964721937080925115e-03,3.150658154378671156e+02
4.160000000000000142e+00,-6.559848452633804637e-03,3.151331252411419541e+02
4.161999999999999922e+00,-6.176552193854031002e-03,3.151960905595204849e+02
4.163999999999999702e+00,-5.816233841466701519e-03,3.152554987416960444e+02
4.166000000000000369e+00,-5.479904338823365050e-03,3.153120832822310149e+02
4.168000000000000149e+00,-5.168331700485329430e-03,3.153665471224445582e+02
4.169999999999999929e+00,-4.882165708863558939e-03,3.154195843989194259e+02
4.171999999999999709e+00,-4.622048989460312424e-03,3.154719019962332140e+02
4.174000000000000377e+00,-4.388722019893201952e-03,3.155242422452773212e+02
4.176000000000000156e+00,-4.183129311197479952e-03,3.155774082071355338e+02
4.177999999999999936e+00,-4.006534273209887836e-03,3.156322932024619945e+02
4.179999999999999716e+00,-3.860651127501623942e-03,3.156899165982615614e+02
4.182000000000000384e+00,-3.747803624386464912e-03,3.157514683529147419e+02
4.184000000000000163e+00,-3.671122085642903980e-03,3.158183654218418610e+02
4.185999999999999943e+00,-3.634791875609564519e-03,3.158923237287468169e+02
4.187999999999999723e+00,-3.644366271876078086e-03,3.159754496768575791e+02
4.190000000000000391e+00,-3.707151057627334437e-03,3.160703542507562815e+02
4.192000000000000171e+00,-3.832648133466745165e-03,3.161802886047521497e+02
4.193999999999999950e+00,-4.032991704674417435e-03,3.163092881444794102e+02
4.195999999999999730e+00,-4.323184475121700544e-03,3.164622833624505915e+02
4.198000000000000398e+00,-4.720677498341306969e-03,3.166450743120335574e+02
4.200000000000000178e+00,-5.243368439061687168e-03,3.168639537746354335e+02
4.201999999999999957e+00,-5.904506743831583471e-03,3.171246158216254685e+02
4.203999999999999737e+00,-6.703003459772441386e-03,3.174299523005220749e+02
4.206000000000000405e+00,-7.610154430627327250e-03,3.177768457319239133e+02
4.208000000000000185e+00,-8.560398952476315146e-03,3.181535223287369263e+02
4.209999999999999964e+00,-9.459223351566830446e-03,3.185404071365003347e+02
4.211999999999999744e+00,-1.021211201126673643e-02,3.189157491087949552e+02
4.214000000000000412e+00,-1.075654462485495060e-02,3.192626043632452593e+02
4.216000000000000192e+00,-1.107430878727816079e-02,3.195722771477275614e+02
4.217999999999999972e+00,-1.118214008515284845e-02,3.198433009209941815e+02
4.219999999999999751e+00,-1.111467138937193878e-02,3.200785084340450339e+02
4.222000000000000419e+00,-1.091088089536807262e-02,3.202824704314812152e+02
4.224000000000000199e+00,-1.060674618851395468e-02,3.204599832718341190e+02
4.225999999999999979e+00,-1.023247720382400479e-02,3.206153934027231003e+02
4.227999999999999758e+00,-9.812183483017305335e-03,3.207523932795257906e+02
4.230000000000000426e+00,-9.364552145480395037e-03,3.208740317317645463e+02
4.232000000000000206e+00,-8.903808053562693378e-03,3.209828017548236403e+02
4.233999999999999986e+00,-8.440644668942232087e-03,3.210807436895389628e+02
4.235999999999999766e+00,-7.983019712818591532e-03,3.211695398440045324e+02
4.238000000000000433e+00,-7.536798581994606956e-03,3.212505937311111097e+02
4.240000000000000213e+00,-7.106261498907849930e-03,3.213250939690709060e+02
4.241999999999999993e+00,-6.694499225437243115e-03,3.213940652025464715e+02
4.243999999999999773e+00,-6.303721623712263238e-03,3.214584088469301832e+02
4.246000000000000441e+00,-5.935499820180232221e-03,3.215189362350910187e+02
4.248000000000000220e+00,-5.590958806523221511e-03,3.215763963550400035e+02
4.250000000000000000e+00,-5.270933914769780973e-03,3.216315000022409549e+02
4.251999999999999780e+00,-4.976101979003647383e-03,3.216849418974784953e+02
4.254000000000000448e+00,-4.707096140045375493e-03,3.217374221572406441e+02
4.256000000000000227e+00,-4.464612093237137376e-03,3.217896684506181941e+02
4.258000000000000007e+00,-4.249513058057780707e-03,3.218424602362241558e+02
4.259999999999999787e+00,-4.062940823654529257e-03,3.218966566504167304e+02
4.262000000000000455e+00,-3.906440881857905015e-03,3.219532299242785598e+02
4.264000000000000234e+00,-3.782110878155344001e-03,3.220133066499161032e+02
4.266000000000000014e+00,-3.692783285450832939e-03,3.220782197864370460e+02
4.267999999999999794e+00,-3.642254953509680652e-03,3.221495749203426726e+02
4.270000000000000462e+00,-3.635576908141493167e-03,3.222293347381369699e+02
4.272000000000000242e+00,-3.679414649942532294e-03,3.223199252990614241e+02
4.274000000000000021e+00,-3.782475532095993988e-03,3.224243649791900452e+02
4.275999999999999801e+00,-3.955960610848493868e-03,3.225464084227289163e+02
4.278000000000000469e+00,-4.213902670663074827e-03,3.226906762072075594e+02
4.280000000000000249e+00,-4.573043658682679306e-03,3.228626927511388658e+02
4.282000000000000028e+00,-5.051509111134614566e-03,3.230686615513932907e+02
4.283999999999999808e+00,-5.664956186809460767e-03,3.233146640188496121e+02
4.286000000000000476e+00,-6.418531232089129054e-03,3.236048631332066634e+02
4.288000000000000256e+00,-7.294360562241536915e-03,3.239385526333143730e+02
4.290000000000000036e+00,-8.239587006912860515e-03,3.243070290655645067e+02
4.291999999999999815e+00,-9.167142153441460578e-03,3.246929423536185482e+02
4.294000000000000483e+00,-9.978510517512874031e-03,3.250744470483559212e+02
4.296000000000000263e+00,-1.059768978304693847e-02,3.254323398781362471e+02
4.298000000000000043e+00,-1.099166869296811129e-02,3.257550623837939270e+02
4.299999999999999822e+00,-1.116720228564559159e-02,3.260389973206047785e+02
4.302000000000000490e+00,-1.115468761043099735e-02,3.262858562361190593e+02
4.304000000000000270e+00,-1.099275063849912068e-02,3.264998435254250921e+02
4.306000000000000050e+00,-1.071887339652861926e-02,3.266857885594394020e+02
4.307999999999999829e+00,-1.036533834984114909e-02,3.268482296995069305e+02
4.310000000000000497e+00,-9.958272921825663329e-03,3.269910863896822661e+02
4.312000000000000277e+00,-9.518096049743270462e-03,3.271176174381347437e+02
4.314000000000000057e+00,-9.060433139055593110e-03,3.272304923686069742e+02
4.315999999999999837e+00,-8.597075740384096942e-03,3.273318934033397340e+02
4.318000000000000504e+00,-8.136827699828231078e-03,3.274236143086359334e+02
4.320000000000000284e+00,-7.686199231777155090e-03,3.275071450423368447e+02
4.322000000000000064e+00,-7.249957545386799540e-03,3.275837406386908128e+02
4.323999999999999844e+00,-6.831557414191693350e-03,3.276544762080076225e+02
4.326000000000000512e+00,-6.433476700920343072e-03,3.277202908177504810e+02
4.328000000000000291e+00,-6.057478911764673998e-03,3.277820229447423799e+02
4.330000000000000071e+00,-5.704820907651606855e-03,3.278404398221312590e+02
4.331999999999999851e+00,-5.376420277008521834e-03,3.278962626197199484e+02
4.334000000000000519e+00,-5.072993981858568008e-03,3.279501890890210234e+02
4.336000000000000298e+00,-4.795177779480397189e-03,3.280029151030471439e+02
4.338000000000000078e+00,-4.543634537121368604e-03,3.280551564303086138e+02
4.339999999999999858e+00,-4.319158826819879081e-03,3.281076721035514083e+02
4.342000000000000526e+00,-4.122785063331952868e-03,3.281612908805589655e+02
4.344000000000000306e+00,-3.955906909715174204e-03,3.282169425558335547e+02
4.346000000000000085e+00,-3.820416709198007701e-03,3.282756962784029611e+02
4.347999999999999865e+00,-3.718875245313294376e-03,3.283388085615787872e+02
4.350000000000000533e+00,-3.654723929200296480e-03,3.284077842915077099e+02
4.352000000000000313e+00,-3.632552781223786446e-03,3.284844545897053649e+02
4.354000000000000092e+00,-3.658436243195898902e-03,3.285710754015800035e+02
4.355999999999999872e+00,-3.740339893289367466e-03,3.286704490225276913e+02
4.357999999999999652e+00,-3.888573050254969226e-03,3.287860647818225175e+02
4.360000000000000320e+00,-4.116190558926937325e-03,3.289222390584665732e+02
4.362000000000000099e+00,-4.439084772439264720e-03,3.290841975565418238e+02
4.363999999999999879e+00,-4.875183851265812995e-03,3.292779666529758060e+02
4.365999999999999659e+00,-5.441639175282955536e-03,3.295098118754696088e+02
4.368000000000000327e+00,-6.148362649723339464e-03,3.297848224278779981e+02
4.370000000000000107e+00,-6.986827911077998776e-03,3.301043207186704649e+02
4.371999999999999886e+00,-7.916864807498875944e-03,3.304625738444966601e+02
4.373999999999999666e+00,-8.861552698809060935e-03,3.308449476128880633e+02
4.376000000000000334e+00,-9.722515750836522447e-03,3.312303714760067237e+02
4.378000000000000114e+00,-1.041270672261930368e-02,3.315979791938148651e+02
4.379999999999999893e+00,-1.088382659149682470e-02,3.319333627854267093e+02
4.381999999999999673e+00,-1.113067711501165152e-02,3.322304299157173091e+02
4.384000000000000341e+00,-1.117761538680581666e-02,3.324894370903030563e+02
4.386000000000000121e+00,-1.106185397083192870e-02,3.327140097583028933e+02
4.387999999999999901e+00,-1.082193571570203364e-02,3.329089089191176072e+02
4.389999999999999680e+00,-1.049212062476923002e-02,3.330788298915213090e+02
4.392000000000000348e+00,-1.010061265642590682e-02,3.332279157391103581e+02
4.394000000000000128e+00,-9.669670603692101518e-03,3.333596440648213957e+02
4.395999999999999908e+00,-9.216431451690001997e-03,3.334768728524476273e+02
4.397999999999999687e+00,-8.753881949488602141e-03,3.335819376003064463e+02
4.400000000000000355e+00,-8.291751412319312356e-03,3.336767532295444880e+02
4.402000000000000135e+00,-7.837257691058044373e-03,3.337629040097252755e+02
4.403999999999999915e+00,-7.395704052555195779e-03,3.338417176625511615e+02
4.405999999999999694e+00,-6.970947501642369044e-03,3.339143247639884748e+02
4.408000000000000362e+00,-6.565763803088033208e-03,3.339817060720931181e+02
4.410000000000000142e+00,-6.182132497460194470e-03,3.340447305506515363e+02
4.411999999999999922e+00,-5.821461376548003712e-03,3.341041865466302170e+02
4.413999999999999702e+00,-5.484766076250920802e-03,3.341608081843481841e+02
4.416000000000000369e+00,-5.172817288636296848e-03,3.342152987004700435e+02
4.418000000000000149e+00,-4.886265724271423964e-03,3.342683522055929757e+02
4.419999999999999929e+00,-4.625753334360291000e-03,3.343206752301084066e+02
4.421999999999999709e+00,-4.392018357219099056e-03,3.343730093951029971e+02
4.424000000000000377e+00,-4.186001427935800469e-03,3.344261566459198889e+02
4.426000000000000156e+00,-4.008960254622052390e-03,3.344810087040741564e+02
4.427999999999999936e+00,-3.862601207775321049e-03,3.345385827431303483e+02
4.429999999999999716e+00,-3.749237554925622697e-03,3.346000657810930647e+02
4.432000000000000384e+00,-3.671985834916824051e-03,3.346668708822220992e+02
4.434000000000000163e+00,-3.635013457695048401e-03,3.347407088653611140e+02
4.435999999999999943e+00,-3.643850529669148079e-03,3.348236794948085162e+02
4.437999999999999723e+00,-3.705773385997253137e-03,3.349183852347351831e+02
4.440000000000000391e+00,-3.830247609743259521e-03,3.350280665668179267e+02
4.442000000000000171e+00,-4.029365305903697368e-03,3.351567461500584386e+02
4.443999999999999950e+00,-4.318086774545061395e-03,3.353093407076802919e+02
4.445999999999999730e+00,-4.713835591329178752e-03,3.354916387836423723e+02
4.448000000000000398e+00,-5.234530404535092316e-03,3.357099314983282738e+02
4.450000000000000178e+00,-5.893549432620800825e-03,3.359699350550953909e+02
4.451999999999999957e+00,-6.690113022218536175e-03,3.362746054761371397e+02
4.453999999999999737e+00,-7.596025023658860634e-03,3.366209396934870597e+02
4.456000000000000405e+00,-8.546276584357671846e-03,3.369972997122458764e+02
4.458000000000000185e+00,-9.446615046738930654e-03,3.373841960593245517e+02
4.459999999999999964e+00,-1.020226184444739809e-02,3.377598550731144087e+02
4.461999999999999744e+00,-1.075006147355757162e-02,3.381072227508157653e+02
4.464000000000000412e+00,-1.107116689386659913e-02,3.384174785066376785e+02
4.466000000000000192e+00,-1.118191486171885712e-02,3.386890679170961675e+02
4.467999999999999972e+00,-1.111678560023507747e-02,3.389247806499789135e+02
4.469999999999999751e+00,-1.091476078220244075e-02,3.391291751219473554e+02
4.472000000000000419e+00,-1.061189193095874242e-02,3.393070509043064362e+02
4.474000000000000199e+00,-1.023848182049701475e-02,3.394627634871827695e+02
4.475999999999999979e+00,-9.818727798839299581e-03,3.396000153718896399e+02
4.477999999999999758e+00,-9.371391372069952722e-03,3.397218644801280902e+02
4.480000000000000426e+00,-8.910757164901039057e-03,3.398308113758117202e+02
4.482000000000000206e+00,-8.447565327626740603e-03,3.399289024530090728e+02
4.483999999999999986e+00,-7.989809480341629813e-03,3.400178247626663506e+02
4.485999999999999766e+00,-7.543382335841053270e-03,3.400989854900850560e+02
4.488000000000000433e+00,-7.112584715250392688e-03,3.401735760705976759e+02
4.490000000000000213e+00,-6.700522746370144063e-03,3.402426232845264167e+02
4.491999999999999993e+00,-6.309417567927727739e-03,3.403070301340928836e+02
4.493999999999999773e+00,-5.940848355500415873e-03,3.403676090869223003e+02
4.496000000000000441e+00,-5.595945558779653363e-03,3.404251098805321476e+02
4.498000000000000220e+00,-5.275547832925329625e-03,3.404802437163977515e+02
4.500000000000000000e+00,-4.980333509946546777e-03,3.405337053978112749e+02
4.501999999999999780e+00,-4.710935588962022677e-03,3.405861948001267479e+02
4.504000000000000448e+00,-4.468048057983493512e-03,3.406384390073667987e+02
4.506000000000000227e+00,-4.252530829304392544e-03,3.406912165069493881e+02
4.508000000000000007e+00,-4.065520637126621845e-03,3.407453850102323258e+02
4.509999999999999787e+00,-3.908555894891573360e-03,3.408019147707379943e+02
4.512000000000000455e+00,-3.783724720680961984e-03,3.408619297129703796e+02
4.514000000000000234e+00,-3.693847008335175534e-03,3.409267592529265585e+02
4.516000000000000014e+00,-3.642703174383324794e-03,3.409980043160996956e+02
4.517999999999999794e+00,-3.635322962062387947e-03,3.410776215077896154e+02
4.520000000000000462e+00,-3.678344652907685440e-03,3.411680290409663030e+02
4.522000000000000242e+00,-3.780441606338039509e-03,3.412722353644002737e+02
4.524000000000000021e+00,-3.952774420919692375e-03,3.413939830268525952e+02
4.525999999999999801e+00,-4.209332510624178882e-03,3.415378789617469693e+02
4.528000000000000469e+00,-4.566822660287057564e-03,3.417094347301709263e+02
4.530000000000000249e+00,-5.043369706601415203e-03,3.419148476183672756e+02
4.532000000000000028e+00,-5.654714936227345570e-03,3.421602111530719412e+02
4.533999999999999808e+00,-6.406245910448003962e-03,3.424497363555686889e+02
4.536000000000000476e+00,-7.280536052209295693e-03,3.427828151875499429e+02
4.538000000000000256e+00,-8.225296616213755366e-03,3.431508791551826789e+02
4.540000000000000036e+00,-9.153858253032439579e-03,3.435366896515777739e+02
4.541999999999999815e+00,-9.967623709234334564e-03,3.439184173297389293e+02
4.544000000000000483e+00,-1.059004238836458271e-02,3.442767712412975243e+02
4.546000000000000263e+00,-1.098742970456061466e-02,3.446000650636393061e+02
4.548000000000000043e+00,-1.116605147625004957e-02,3.448845783622125509e+02
4.549999999999999822e+00,-1.115607686523146028e-02,3.451319654965706718e+02
4.552000000000000490e+00,-1.099609352637895970e-02,3.453464100294592072e+02
4.554000000000000270e+00,-1.072364108880439690e-02,3.455327406709357092e+02
4.556000000000000050e+00,-1.037109225210154466e-02,3.456955035938457286e+02
4.557999999999999829e+00,-9.964665444869716740e-03,3.458386282727811363e+02
4.560000000000000497e+00,-9.524858901242740788e-03,3.459653830414801519e+02
4.562000000000000277e+00,-9.067362642042079909e-03,3.460784455246798643e+02
4.564000000000000057e+00,-8.604019085958272695e-03,3.461800044925897168e+02
4.565999999999999837e+00,-8.143671368739386143e-03,3.462718588707147660e+02
