coordinate,frequency,normalized_fft_power
x,10.354955630540884,9.921798615487079e-08
x,10.361204849388525,2.75767287349327e-08
x,10.367454068236166,6.186608868886239e-09
x,10.373703287083806,3.7723290021419276e-09
x,10.379952505931447,2.8738442550526543e-09
x,10.386201724779088,4.444706128592122e-09
x,10.392450943626729,1.2341527469287494e-08
x,10.39870016247437,4.170623014026992e-09
x,10.40494938132201,6.706040548584942e-11
x,10.411198600169651,5.067588291021154e-10
x,10.417447819017292,1.3560276833862029e-08
x,10.423697037864933,3.471282408943709e-08
x,10.429946256712574,8.898819767016699e-09
x,10.436195475560215,4.048928076939336e-09
x,10.442444694407856,7.900249904117865e-10
x,10.448693913255497,6.358013229419011e-09
x,10.454943132103137,1.4555620355005998e-08
x,10.461192350950778,5.5480153910277285e-09
x,10.467441569798419,2.964458903942481e-08
x,10.47369078864606,6.956191053801337e-08
x,10.4799400074937,4.3046380702040087e-08
x,10.486189226341342,4.987798927833039e-08
x,10.492438445188982,5.780988410540606e-08
x,10.498687664036623,2.8900181087651967e-08
x,10.504936882884264,8.041138247128946e-09
x,10.511186101731905,8.669951912568955e-09
x,10.517435320579546,1.1032207952298832e-09
x,10.523684539427187,2.4667785323993324e-09
x,10.529933758274828,2.055743454239717e-09
x,10.536182977122468,5.479178474073951e-08
x,10.54243219597011,7.051396747780651e-08
x,10.54868141481775,2.2936600431009777e-08
x,10.554930633665391,2.1674757390298666e-08
x,10.561179852513032,1.3423559754322476e-08
x,10.567429071360673,7.797455526835696e-09
x,10.573678290208314,6.267378323384158e-08
x,10.579927509055954,2.5003550398314635e-08
x,10.586176727903595,4.336149694687571e-08
x,10.592425946751236,1.1497663609505654e-07
x,10.598675165598877,6.862111855459893e-08
x,10.604924384446518,2.7937201440866602e-08
x,10.611173603294159,1.4298814075894003e-08
x,10.6174228221418,2.308447114704994e-08
x,10.62367204098944,1.381118561163333e-07
x,10.629921259837081,2.551547903624597e-07
x,10.636170478684722,1.1451721577552047e-07
x,10.642419697532363,2.60679998950858e-07
x,10.648668916380004,1.5075014167036118e-07
x,10.654918135227645,1.0379859144154127e-07
x,10.661167354075285,2.0508139955337218e-07
x,10.667416572922926,5.7546047427815586e-08
x,10.673665791770567,1.3526383688055046e-07
x,10.679915010618208,3.2469724354287437e-07
x,10.686164229465849,6.299214564962592e-08
x,10.69241344831349,1.3645575520638043e-08
x,10.69866266716113,8.564086045293465e-09
x,10.704911886008771,3.223000342630045e-07
x,10.711161104856412,9.925854501478149e-07
x,10.717410323704053,2.388114561006083e-07
x,10.723659542551694,1.5051868243638175e-07
x,10.729908761399335,3.6153374155963043e-07
x,10.736157980246976,4.065430677540182e-07
x,10.742407199094616,4.88456882317259e-07
x,10.748656417942257,6.246181366716438e-07
x,10.754905636789898,2.27698154579263e-07
x,10.761154855637539,9.046569212862392e-07
x,10.76740407448518,5.164332962131289e-07
x,10.77365329333282,1.1073670952968494e-06
x,10.779902512180461,1.388731690003359e-06
x,10.786151731028102,1.8591291049964281e-07
x,10.792400949875743,6.347699948592333e-07
x,10.798650168723384,1.2861616811642953e-06
x,10.804899387571025,1.0902360158568065e-07
x,10.811148606418666,3.420972095485108e-07
x,10.817397825266307,3.4693804422432006e-07
x,10.823647044113947,5.125377939656063e-07
x,10.829896262961588,2.38903539354235e-07
x,10.836145481809229,7.21643666325373e-08
x,10.84239470065687,1.9318195942961042e-07
x,10.84864391950451,5.259732920639536e-10
x,10.854893138352152,1.5194860640493356e-07
x,10.861142357199792,3.3243598951543626e-07
x,10.867391576047433,3.8755675848357064e-07
x,10.873640794895074,7.355605949049579e-08
x,10.879890013742715,3.219398810027073e-07
x,10.886139232590356,1.0621395347265495e-07
x,10.892388451437997,1.1947514467543997e-08
x,10.898637670285638,1.1087689107120141e-07
x,10.904886889133278,2.084297158283208e-07
x,10.91113610798092,2.532417408759333e-07
x,10.91738532682856,2.7127116627107734e-07
x,10.923634545676201,1.8954986822001035e-07
x,10.929883764523842,7.380348389837212e-08
x,10.936132983371483,4.45201040198018e-08
x,10.942382202219123,1.3638967151173029e-09
x,10.948631421066764,5.809748079327468e-08
x,10.954880639914405,3.6720998122267917e-08
x,10.961129858762046,6.804060071467682e-08
x,10.967379077609687,4.9373634224583e-08
x,10.973628296457328,2.2757585346672335e-08
x,10.979877515304969,4.642137539261681e-08
x,10.98612673415261,5.221490283802878e-08
x,10.99237595300025,4.848800959705713e-08
x,10.998625171847891,5.497446985934035e-08
x,11.004874390695532,1.664066370089484e-08
x,11.011123609543173,3.5937655135056516e-09
x,11.017372828390814,2.900251973969381e-09
x,11.023622047238455,1.6621846336510992e-08
x,11.029871266086095,6.020703751192377e-08
x,11.036120484933736,6.333155431317641e-08
x,11.042369703781377,1.0125556454771924e-07
x,11.048618922629018,1.559751164046308e-07
x,11.054868141476659,1.3981310138577163e-07
x,11.0611173603243,2.087620145736118e-08
x,11.06736657917194,4.669418842777594e-08
x,11.073615798019581,8.620180706735995e-08
x,11.079865016867222,2.6185495103812853e-08
x,11.086114235714863,6.557543770307355e-10
x,11.092363454562504,1.561996533371434e-09
x,11.098612673410145,5.571731897202496e-09
x,11.104861892257786,1.4588704377203069e-08
x,11.111111111105426,2.9444117775114993e-09
x,11.117360329953067,4.166441175363191e-09
x,11.123609548800708,2.6851435591919504e-08
x,11.129858767648349,6.97571521560472e-08
x,11.13610798649599,2.8927071944652136e-08
x,11.14235720534363,4.6761653359585336e-08
x,11.148606424191271,3.70983737885201e-08
x,11.154855643038912,2.0862038770803897e-08
x,11.161104861886553,1.222181225447254e-07
x,11.167354080734194,2.3556246096148436e-07
x,11.173603299581835,2.355607892261028e-07
x,11.179852518429476,5.267880639412592e-08
x,11.186101737277117,7.129200986577902e-08
x,11.192350956124757,1.1952054524507012e-08
x,11.198600174972398,2.6905414312638506e-08
x,11.204849393820039,4.463927253505356e-09
x,11.21109861266768,1.455421416733076e-08
x,11.21734783151532,5.2456687275875826e-08
x,11.223597050362962,2.3826723394920443e-08
x,11.229846269210602,8.14879376750425e-09
x,11.236095488058243,3.181979748630047e-08
x,11.242344706905884,4.87036698978471e-08
x,11.248593925753525,3.446322943189607e-08
x,11.254843144601166,5.4779670262709114e-08
x,11.261092363448807,2.384546025003429e-08
x,11.267341582296448,1.204971434754071e-09
x,11.273590801144088,4.286473962730261e-08
x,11.27984001999173,6.503742170068306e-08
x,11.28608923883937,4.067791115441438e-08
x,11.292338457687011,1.6614196331907947e-09
x,11.298587676534652,4.775378371696665e-09
x,11.304836895382293,1.5802753389477774e-09
x,11.311086114229933,1.2401756213820923e-08
x,11.317335333077574,4.352254419221146e-08
x,11.323584551925215,2.1123272197724946e-08
x,11.329833770772856,7.626014691092383e-08
x,11.336082989620497,3.291081061719699e-08
x,11.342332208468138,2.8542184733158074e-08
x,11.348581427315779,9.256300754020644e-08
x,11.35483064616342,4.2722188600544153e-08
x,11.36107986501106,7.263499619756657e-08
x,11.367329083858701,1.0048577984904144e-07
x,11.373578302706342,3.879082804903413e-10
x,11.379827521553983,4.0745263078044715e-08
x,11.386076740401624,7.306392402973954e-08
x,11.392325959249264,5.9524248378183373e-08
x,11.398575178096905,9.562449741180378e-08
x,11.404824396944546,5.023866074788762e-08
x,11.411073615792187,2.6670333098036163e-09
x,11.417322834639828,3.187398189860217e-08
x,11.423572053487469,1.9772287976256167e-08
x,11.42982127233511,2.134583072573009e-07
x,11.43607049118275,4.3904205007900103e-07
x,11.442319710030391,1.5561688437251811e-07
x,11.448568928878032,1.5133672644928423e-07
x,11.454818147725673,5.872750181103266e-08
x,11.461067366573314,3.506347165498774e-08
x,11.467316585420955,1.4084606877960033e-07
x,11.473565804268596,3.222191614766877e-08
x,11.479815023116236,7.200201537026567e-08
x,11.486064241963877,1.998177553017174e-07
x,11.492313460811518,1.4013433294562826e-07
x,11.498562679659159,8.561648031183648e-09
x,11.5048118985068,9.655115323172942e-09
x,11.51106111735444,3.034192993990754e-09
x,11.517310336202081,4.1002915826819276e-08
x,11.523559555049722,1.2115559274951633e-07
x,11.529808773897363,3.736460294557745e-08
x,11.536057992745004,3.189455590912466e-08
x,11.542307211592645,3.725814276179114e-08
x,11.548556430440286,9.843485785880588e-08
x,11.554805649287927,2.5623869744212934e-07
x,11.561054868135567,8.561119053454909e-08
x,11.567304086983208,3.9111348681301836e-08
x,11.573553305830849,2.195348308928477e-09
x,11.57980252467849,5.552445337831356e-09
x,11.58605174352613,3.979924296587834e-08
x,11.592300962373772,3.505482576312691e-08
x,11.598550181221412,1.6152522377867154e-08
x,11.604799400069053,4.7791420882793814e-08
x,11.611048618916694,5.0829131503192855e-09
x,11.617297837764335,3.4599223508262854e-08
x,11.623547056611976,7.058858220787232e-08
x,11.629796275459617,1.9271222588889068e-08
x,11.636045494307258,5.53555921465423e-08
x,11.642294713154898,6.91060781425962e-08
x,11.64854393200254,2.263237499098438e-08
x,11.65479315085018,9.118185627599383e-09
x,11.661042369697821,5.3896505813443406e-08
x,11.667291588545462,1.1679880122367827e-07
x,11.673540807393103,1.9175570197853927e-07
x,11.679790026240743,3.407013398267381e-08
x,11.686039245088384,2.730326105260541e-08
x,11.692288463936025,6.68929704234583e-08
x,11.698537682783666,9.334490193469034e-09
x,11.704786901631307,3.6853336548657333e-08
x,11.711036120478948,1.3716129070896198e-07
x,11.717285339326589,2.3344748727543498e-07
x,11.72353455817423,2.721863237929303e-07
x,11.72978377702187,2.0833223416460615e-07
x,11.736032995869511,2.8345406146325725e-06
x,11.742282214717152,5.749077440714985e-06
x,11.748531433564793,7.691775666195181e-07
x,11.754780652412434,1.965523241349463e-07
x,11.761029871260074,7.835095778310157e-08
x,11.767279090107715,3.178545648681856e-08
x,11.773528308955356,4.1772399251365123e-08
x,11.779777527802997,1.3037025427511793e-08
x,11.786026746650638,3.6217658958762903e-09
x,11.792275965498279,4.782323214016792e-09
x,11.79852518434592,8.862525623849596e-10
x,11.80477440319356,1.279385707176769e-08
x,11.811023622041201,8.338609821584452e-09
x,11.817272840888842,1.5187264909397122e-09
x,11.823522059736483,8.491562674701114e-10
x,11.829771278584124,1.1683050529150597e-09
x,11.836020497431765,1.6930284045625603e-10
x,11.842269716279406,1.7336502898725928e-09
x,11.848518935127046,4.5004653416273283e-10
x,11.854768153974687,4.782562891969838e-10
x,11.861017372822328,7.404301982350921e-10
x,11.867266591669969,6.158085388632959e-10
x,11.87351581051761,1.0080477982741184e-09
x,11.87976502936525,5.417621457945483e-10
x,11.886014248212891,9.739655859266749e-11
x,11.892263467060532,1.7396476253183776e-09
x,11.898512685908173,1.546207982116187e-09
x,11.904761904755814,1.7530093427673113e-09
x,11.911011123603455,3.661424995547508e-09
x,11.917260342451096,2.782199544895783e-09
x,11.923509561298737,2.635668732006428e-09
x,11.929758780146377,4.893089827409014e-09
x,11.936007998994018,2.9621086341634293e-09
x,11.942257217841659,1.0408806270912714e-09
x,11.9485064366893,4.8888760177758904e-11
x,11.95475565553694,2.3987389966894487e-10
x,11.961004874384582,5.568054581074397e-10
x,11.967254093232222,3.758723162728361e-10
x,11.973503312079863,1.110838356299391e-09
x,11.979752530927504,7.051351225212247e-11
x,11.986001749775145,4.655741997087899e-10
x,11.992250968622786,1.4988688213276364e-09
x,11.998500187470427,3.924128779871978e-09
x,12.004749406318068,7.267455816607971e-09
x,12.010998625165708,1.0647860948338113e-08
x,12.01724784401335,1.3185668711536996e-08
x,12.02349706286099,6.639839940075877e-09
x,12.029746281708631,3.1308669681614516e-09
x,12.035995500556272,6.20543630857966e-09
x,12.042244719403913,1.0654950249327762e-08
x,12.048493938251553,1.1068239598803414e-08
x,12.054743157099194,4.996276559527102e-09
x,12.060992375946835,1.7822124132102268e-08
x,12.067241594794476,5.3684884576952785e-09
x,12.073490813642117,9.783604999677998e-10
x,12.079740032489758,2.374956492444797e-09
x,12.085989251337399,4.86910588639452e-09
x,12.09223847018504,8.553487300287934e-09
x,12.09848768903268,8.8711455812686e-09
x,12.104736907880321,7.458912186734017e-09
x,12.110986126727962,2.3279300073270338e-09
x,12.117235345575603,2.2121069988630936e-09
x,12.123484564423244,2.777923805731103e-09
x,12.129733783270884,3.306230555728003e-09
x,12.135983002118525,2.311855013449916e-09
x,12.142232220966166,2.8219266194594804e-12
x,12.148481439813807,3.51682158622846e-09
x,12.154730658661448,2.664620065808936e-09
x,12.160979877509089,3.59070512222665e-09
x,12.16722909635673,6.5925622821404536e-09
x,12.17347831520437,8.429865617914542e-10
x,12.179727534052011,1.3461687427828793e-09
x,12.185976752899652,1.6438991011244476e-09
x,12.192225971747293,1.1713678072176107e-11
x,12.198475190594934,2.2426841335083418e-09
x,12.204724409442575,2.826733634583932e-09
x,12.210973628290215,4.6833189201724755e-09
x,12.217222847137856,1.1857111519876062e-09
x,12.223472065985497,2.5646496887443856e-09
x,12.229721284833138,2.4154788174792462e-09
x,12.235970503680779,1.7701256201641293e-10
x,12.24221972252842,1.6132899530692422e-09
x,12.24846894137606,4.860778163604151e-10
x,12.254718160223701,9.976777593624295e-11
x,12.260967379071342,6.719501437507702e-10
x,12.267216597918983,1.9450514318783295e-09
x,12.273465816766624,3.626949562761589e-09
x,12.279715035614265,1.8052423135180444e-09
x,12.285964254461906,2.895795638736646e-09
x,12.292213473309547,7.561234121869679e-09
x,12.298462692157187,2.9560706990166985e-09
x,12.304711911004828,1.2378739455695516e-08
x,12.310961129852469,3.39980314111063e-08
x,12.31721034870011,1.069626419828161e-08
x,12.32345956754775,1.8543024437892069e-09
x,12.329708786395392,1.7933926491844878e-09
x,12.335958005243032,5.127418387388533e-10
x,12.342207224090673,1.955919823052338e-09
x,12.348456442938314,3.011834348404362e-09
x,12.354705661785955,1.583964782217601e-09
x,12.360954880633596,1.759640789539112e-11
x,12.367204099481237,5.4741052493336194e-11
x,12.373453318328878,2.9175414914093537e-09
x,12.379702537176518,1.0377620264648516e-08
x,12.38595175602416,3.5000237586531513e-09
x,12.3922009748718,1.8220593727475802e-09
x,12.398450193719441,8.157084601231371e-11
x,12.404699412567082,1.2511320434024863e-09
x,12.410948631414723,3.5927333597057954e-09
x,12.417197850262363,1.8432062845070336e-09
x,12.423447069110004,5.8637621632124e-09
x,12.429696287957645,1.7306008125440933e-08
x,12.435945506805286,1.1287778527722687e-08
x,12.442194725652927,1.1618360582886584e-08
x,12.448443944500568,1.497822945882782e-08
x,12.454693163348209,9.10162608947675e-09
x,12.46094238219585,1.8547647930728423e-09
x,12.46719160104349,3.0589936530272572e-09
x,12.473440819891131,3.29539756635405e-11
x,12.479690038738772,4.4624528495046354e-10
x,12.485939257586413,3.3232545438897595e-10
x,12.492188476434054,1.0850733199032723e-08
x,12.498437695281694,1.7292516718422855e-08
x,12.504686914129335,5.141976382175503e-09
x,12.510936132976976,4.178621786114262e-09
x,12.517185351824617,2.860917043135792e-09
x,12.523434570672258,1.1777740228233782e-09
x,12.529683789519899,1.4175399608449319e-08
x,12.53593300836754,7.92565115556492e-09
x,12.54218222721518,7.152602001302601e-09
x,12.548431446062821,2.4046660321537605e-08
x,12.554680664910462,1.5235755273369805e-08
x,12.560929883758103,3.779741646842068e-09
x,12.567179102605744,3.0403333020926518e-09
x,12.573428321453385,7.73620603068602e-09
x,12.579677540301025,2.475197269472937e-08
x,12.585926759148666,5.9233290046702245e-08
x,12.592175977996307,2.780563999802269e-08
x,12.598425196843948,4.917986995820446e-08
x,12.604674415691589,3.869313837023463e-08
x,12.61092363453923,1.6598627837627552e-08
x,12.61717285338687,4.357459383625469e-08
x,12.623422072234511,1.5982332967307586e-08
x,12.629671291082152,2.5101591186980773e-08
x,12.635920509929793,7.430126266401627e-08
x,12.642169728777434,1.5951916004993493e-08
x,12.648418947625075,1.6809905789877922e-09
x,12.654668166472716,2.4872068401034896e-10
x,12.660917385320356,4.854726615421133e-08
x,12.667166604167997,2.0918470772522802e-07
x,12.673415823015638,8.315529478878744e-08
x,12.679665041863279,1.368509798039838e-08
x,12.68591426071092,6.674347409206838e-08
x,12.69216347955856,8.973301602997933e-08
x,12.698412698406202,9.759298045868158e-08
x,12.704661917253842,1.1695969161895457e-07
x,12.710911136101483,5.147208648493522e-08
x,12.717160354949124,1.6569060160551183e-07
x,12.723409573796765,1.3671272181677604e-07
x,12.729658792644406,2.0010154140745178e-07
x,12.735908011492047,3.4368536806430416e-07
x,12.742157230339688,5.2352560567471044e-08
x,12.748406449187328,1.0962967223386802e-07
x,12.75465566803497,3.0384455963269467e-07
x,12.76090488688261,5.096565808638998e-08
x,12.767154105730251,4.760878795183659e-08
x,12.773403324577892,6.342755091144664e-08
x,12.779652543425533,1.1424525520593515e-07
x,12.785901762273173,6.523695556272331e-08
x,12.792150981120814,1.1263040852105817e-08
x,12.798400199968455,3.907654365839668e-08
x,12.804649418816096,7.442963446051663e-10
x,12.810898637663737,3.264979194903497e-08
x,12.817147856511378,6.852052539611364e-08
x,12.823397075359019,9.317968752872624e-08
x,12.82964629420666,1.5750746325767656e-08
x,12.8358955130543,5.94044468235016e-08
x,12.842144731901941,2.6569450579370393e-08
x,12.848393950749582,2.4760383195620397e-09
x,12.854643169597223,1.7782907972970346e-08
x,12.860892388444864,4.8820953678885134e-08
x,12.867141607292504,6.28361806444784e-08
x,12.873390826140145,5.843883686997149e-08
x,12.879640044987786,4.267961739359845e-08
x,12.885889263835427,1.3819571940535663e-08
x,12.892138482683068,7.706498826826288e-09
x,12.898387701530709,7.25140105358574e-10
x,12.90463692037835,1.053689090938811e-08
x,12.91088613922599,9.505118456622086e-09
x,12.917135358073631,1.4630588945034485e-08
x,12.923384576921272,1.0376105423370423e-08
x,12.929633795768913,3.933729170229714e-09
x,12.935883014616554,7.2753442748829704e-09
x,12.942132233464195,9.527367957535007e-09
x,12.948381452311835,9.973519389666816e-09
x,12.954630671159476,1.4183339474199148e-08
x,12.960879890007117,3.936405753125365e-09
x,12.967129108854758,5.923425548207667e-10
x,12.973378327702399,5.961293079883601e-10
x,12.97962754655004,2.308911181410775e-09
x,12.98587676539768,1.1300560659276096e-08
x,12.992125984245321,1.1397181198178155e-08
x,12.998375203092962,1.9722407939017698e-08
x,13.004624421940603,2.9550616872453876e-08
x,13.010873640788244,3.2943374410122645e-08
x,13.017122859635885,5.757957502126579e-09
x,13.023372078483526,9.120689254682488e-09
x,13.029621297331166,2.0261786107638883e-08
x,13.035870516178807,8.772736206303868e-09
x,13.042119735026448,5.735236781136459e-10
x,13.048368953874089,3.3576669134298724e-10
x,13.05461817272173,6.787331192436405e-10
x,13.06086739156937,2.473746243146903e-09
x,13.067116610417012,2.9496832987089424e-10
x,13.073365829264652,9.075611369037168e-10
x,13.079615048112293,4.458369344717151e-09
x,13.085864266959934,1.3794965921728653e-08
x,13.092113485807575,8.92634775281353e-09
x,13.098362704655216,7.924595696918466e-09
x,13.104611923502857,1.1772958040432344e-08
x,13.110861142350497,2.576700434253659e-09
x,13.117110361198138,2.221598311726161e-08
x,13.12335958004578,4.276539140518159e-08
x,13.12960879889342,4.59969218433031e-08
x,13.13585801774106,1.2833858314732378e-08
x,13.142107236588702,1.8839462889676297e-08
x,13.148356455436343,2.824523677177948e-09
x,13.154605674283983,6.410304913903455e-09
x,13.160854893131624,4.796368674229679e-10
x,13.167104111979265,2.1333837967492115e-09
x,13.173353330826906,1.0483986368302259e-08
x,13.179602549674547,7.046597833581005e-09
x,13.185851768522188,1.2513142334872052e-09
x,13.192100987369829,7.519842962141684e-09
x,13.19835020621747,1.1664240068865858e-08
x,13.20459942506511,7.612872956270458e-09
x,13.210848643912751,1.0338411311051959e-08
x,13.217097862760392,6.787475009796339e-09
x,13.223347081608033,1.0528637562252063e-10
x,13.229596300455674,6.9981507517647535e-09
x,13.235845519303314,1.4419440225881133e-08
x,13.242094738150955,1.1166960908780842e-08
x,13.248343956998596,1.0276856206253075e-09
x,13.254593175846237,1.3151146289613632e-09
x,13.260842394693878,6.054900242199285e-10
x,13.267091613541519,1.334560378839123e-09
x,13.27334083238916,9.667579326952875e-09
x,13.2795900512368,5.157351425271105e-09
x,13.285839270084441,1.6410994137037585e-08
x,13.292088488932082,1.0898630911435134e-08
x,13.298337707779723,3.8979090054826965e-09
x,13.304586926627364,2.2183328631133996e-08
x,13.310836145475005,1.0445459632311454e-08
x,13.317085364322645,1.3636744979890038e-08
x,13.323334583170286,3.1015591359250565e-08
x,13.329583802017927,7.046880552507674e-10
x,13.335833020865568,6.14602857270573e-09
x,13.342082239713209,1.652486353874196e-08
x,13.34833145856085,1.4660337902002353e-08
x,13.35458067740849,2.1712259915509254e-08
x,13.360829896256131,1.4712392832967972e-08
x,13.367079115103772,1.4806804792037332e-09
x,13.373328333951413,4.082554098637725e-09
x,13.379577552799054,5.14097750470684e-09
x,13.385826771646695,4.009692653148312e-08
x,13.392075990494336,1.1505918473904859e-07
x,13.398325209341976,4.50507276137245e-08
x,13.404574428189617,3.4185683612547156e-08
x,13.410823647037258,1.984489467353813e-08
x,13.417072865884899,4.5528486345435976e-09
x,13.42332208473254,3.767033270859587e-08
x,13.42957130358018,8.277095081312171e-09
x,13.435820522427822,1.5763336840853493e-08
x,13.442069741275462,5.0509972308895503e-08
x,13.448318960123103,4.355327415367869e-08
x,13.454568178970744,3.493361560108981e-09
x,13.460817397818385,1.875487839729188e-09
x,13.467066616666026,1.321322107933515e-09
x,13.473315835513667,7.775710229283787e-09
x,13.479565054361307,3.5136237105222864e-08
x,13.485814273208948,1.3220903748123638e-08
x,13.49206349205659,8.082108692871194e-09
x,13.49831271090423,1.2582919762123744e-08
x,13.50456192975187,1.956352752049471e-08
x,13.510811148599512,6.612580461398494e-08
x,13.517060367447153,2.6598754477209882e-08
x,13.523309586294793,9.019615582826689e-09
x,13.529558805142434,1.1578994710426533e-09
x,13.535808023990075,7.027940029008696e-10
x,13.542057242837716,7.980278245185396e-09
x,13.548306461685357,1.107757082416983e-08
x,13.554555680532998,2.303155926093698e-09
x,13.560804899380638,1.3360308967780072e-08
x,13.56705411822828,2.092534240298739e-09
x,13.57330333707592,7.217798420779928e-09
x,13.579552555923561,1.846827319825909e-08
x,13.585801774771202,5.501369820812581e-09
x,13.592050993618843,1.0903617739924432e-08
x,13.598300212466484,1.7592762960197986e-08
x,13.604549431314124,7.645819748849416e-09
x,13.610798650161765,2.160224940221147e-09
x,13.617047869009406,1.1547739555574478e-08
x,13.623297087857047,2.3386056193964046e-08
x,13.629546306704688,4.240120790393265e-08
x,13.635795525552329,1.033325254335456e-08
x,13.64204474439997,5.6197061061288225e-09
x,13.64829396324761,1.5553347657059526e-08
x,13.654543182095251,4.057145827661635e-09
x,13.660792400942892,5.199452134007499e-09
x,13.667041619790533,2.313051794285871e-08
x,13.673290838638174,5.251765044225389e-08
x,13.679540057485815,4.7090175251324105e-08
x,13.685789276333455,4.316280636328561e-08
x,13.692038495181096,2.728065773550544e-07
x,13.698287714028737,7.863812757546104e-07
x,13.704536932876378,1.572007681520022e-07
x,13.710786151724019,3.289470624151719e-08
x,13.71703537057166,1.4250548521377404e-08
x,13.7232845894193,5.11774673633792e-09
x,13.729533808266941,6.5363148238000145e-09
x,13.735783027114582,3.260462366873541e-09
x,13.742032245962223,4.3988730299711574e-10
x,13.748281464809864,8.501187817955746e-10
x,13.754530683657505,5.727341726157916e-11
x,13.760779902505146,2.1694259090672986e-09
x,13.767029121352786,1.6627767768545403e-09
x,13.773278340200427,3.2687970461874216e-10
x,13.779527559048068,2.1178021879290116e-10
x,13.785776777895709,3.6386581175438737e-10
x,13.79202599674335,4.673843632852865e-11
x,13.79827521559099,6.275532991657879e-10
x,13.804524434438632,2.865080916055391e-10
x,13.810773653286272,1.4447538819887668e-10
x,13.817022872133913,2.67437010581683e-10
x,13.823272090981554,2.978956303817037e-10
x,13.829521309829195,4.124129566868589e-10
x,13.835770528676836,2.436869963280685e-10
x,13.842019747524477,1.1158962207002226e-11
x,13.848268966372117,6.188074810228941e-10
x,13.854518185219758,5.527711868865758e-10
x,13.8607674040674,9.039442728811707e-10
x,13.86701662291504,1.25882726215668e-09
x,13.87326584176268,1.2251605902854628e-09
x,13.879515060610322,6.845818171827928e-10
x,13.885764279457963,1.6734411752506782e-09
x,13.892013498305603,1.349774685117909e-09
x,13.898262717153244,5.927587006667811e-10
x,13.904511936000885,6.365486188280581e-11
x,13.910761154848526,4.4530721591993296e-11
x,13.917010373696167,1.467334445365165e-10
x,13.923259592543808,1.3289032540126078e-10
x,13.929508811391448,3.5131729507631644e-10
x,13.93575803023909,4.736349031431509e-11
x,13.94200724908673,1.9015392998373188e-10
x,13.948256467934371,2.874945552573481e-10
x,13.954505686782012,1.3460002091259604e-09
x,13.960754905629653,2.6430702393363144e-09
x,13.967004124477294,3.9409425547687014e-09
x,13.973253343324934,4.7345148735906045e-09
x,13.979502562172575,3.247505192068053e-09
x,13.985751781020216,6.721489917517252e-10
x,13.992000999867857,2.2611332314516905e-09
x,13.998250218715498,3.4424798921106465e-09
x,14.004499437563139,3.98907382425217e-09
x,14.01074865641078,1.6660055791802231e-09
x,14.01699787525842,6.590239623625944e-09
x,14.023247094106061,3.029284387118645e-09
x,14.029496312953702,2.792894271695322e-10
x,14.035745531801343,6.910020148069984e-10
x,14.041994750648984,1.6427625157942182e-09
x,14.048243969496625,3.305344085712794e-09
x,14.054493188344265,3.2257847767514332e-09
x,14.060742407191906,3.1186836890411404e-09
x,14.066991626039547,1.2447146300277404e-09
x,14.073240844887188,7.498475753000621e-10
x,14.079490063734829,9.416427830485047e-10
x,14.08573928258247,1.0784497337239824e-09
x,14.09198850143011,8.058588095332028e-10
x,14.098237720277751,2.6849518178357475e-11
x,14.104486939125392,1.0517797292539928e-09
x,14.110736157973033,1.12462096401266e-09
x,14.116985376820674,1.1940046025112693e-09
x,14.123234595668315,2.6501261432980713e-09
x,14.129483814515956,5.414689579679359e-10
x,14.135733033363596,5.585938854506782e-10
x,14.141982252211237,6.715501051266873e-10
x,14.148231471058878,3.9908804842513726e-11
x,14.154480689906519,7.041232587281889e-10
x,14.16072990875416,9.276848005169722e-10
x,14.1669791276018,1.7493351875797274e-09
x,14.173228346449442,7.0358819285419e-10
x,14.179477565297082,6.772306426116614e-10
x,14.185726784144723,9.672282045952737e-10
x,14.191976002992364,3.0676054505403846e-11
x,14.198225221840005,6.114187906492542e-10
x,14.204474440687646,2.439575894270754e-10
x,14.210723659535287,2.930627698132181e-11
x,14.216972878382927,1.4007974263564525e-10
x,14.223222097230568,5.435052904598302e-10
x,14.22947131607821,1.276076212395874e-09
x,14.23572053492585,9.242373880778422e-10
x,14.24196975377349,8.800653731126405e-10
x,14.248218972621132,2.817180896488401e-09
x,14.254468191468773,1.7959574611225643e-09
x,14.260717410316413,2.597794072386222e-09
x,14.266966629164054,1.1477371543798289e-08
x,14.273215848011695,4.33965730027536e-09
x,14.279465066859336,6.004903927783293e-10
x,14.285714285706977,7.235629220036247e-10
x,14.291963504554618,1.430049788869456e-10
x,14.298212723402258,8.095804623711043e-10
x,14.3044619422499,7.741185194733994e-10
x,14.31071116109754,6.247798263392652e-10
x,14.316960379945181,1.4642344354089596e-11
x,14.323209598792822,1.3937450929113055e-12
x,14.329458817640463,6.581105286594979e-10
x,14.335708036488104,3.196015939327898e-09
x,14.341957255335744,1.45122255536347e-09
x,14.348206474183385,7.376715570114664e-10
x,14.354455693031026,5.294779525586956e-11
x,14.360704911878667,2.537051342605242e-10
x,14.366954130726308,8.85942820713641e-10
x,14.373203349573949,6.411361586997508e-10
x,14.37945256842159,1.246478417391913e-09
x,14.38570178726923,4.591642411291718e-09
x,14.391951006116871,3.282684817467223e-09
x,14.398200224964512,2.838674082758076e-09
x,14.404449443812153,4.15232963703926e-09
x,14.410698662659794,2.937793425160318e-09
x,14.416947881507435,5.171131449635894e-10
x,14.423197100355075,1.0392831845663063e-09
