coordinate,frequency,normalized_fft_power
x,0.31246094238204236,1.6223851691317637e-05
x,0.3187101612296832,2.992148560799938e-05
x,0.32495938007732406,2.549132281957512e-05
x,0.3312085989249649,1.3309990192475907e-05
x,0.33745781777260575,1.0426399087723007e-05
x,0.3437070366202466,2.2911305924008685e-05
x,0.34995625546788744,4.149166529668919e-05
x,0.3562054743155283,1.1785972156862062e-05
x,0.36245469316316914,8.44954347771447e-07
x,0.36870391201081,4.9300486189419135e-06
x,0.37495313085845083,3.046971653868163e-06
x,0.3812023497060917,3.0371615785862456e-06
x,0.38745156855373253,6.2746647885870895e-06
x,0.3937007874013734,8.006200284033652e-06
x,0.3999500062490142,2.5074331039866456e-05
x,0.40619922509665507,1.779752615694552e-05
x,0.4124484439442959,4.94280848142174e-06
x,0.41869766279193676,8.160668190073608e-06
x,0.4249468816395776,3.176388013111997e-06
x,0.43119610048721846,1.1586880710119832e-05
x,0.4374453193348593,1.460931212476423e-05
x,0.44369453818250015,1.0115214759520902e-05
x,0.449943757030141,4.131727569786987e-06
x,0.45619297587778185,1.8108774124369431e-06
x,0.4624421947254227,1.7718444587607728e-05
x,0.46869141357306354,5.3983688446457734e-05
x,0.4749406324207044,1.332406869668329e-05
x,0.48118985126834524,6.186456491688551e-06
x,0.4874390701159861,2.461798485074946e-05
x,0.49368828896362693,6.727368096641888e-05
x,0.4999375078112678,6.555043198206597e-05
x,0.5061867266589086,2.8145706257771798e-05
x,0.5124359455065495,2.712593718891503e-06
x,0.5186851643541903,4.123809431822901e-05
x,0.5249343832018312,1.6417761329020926e-05
x,0.531183602049472,2.387237038242105e-05
x,0.5374328208971129,2.3606365878307425e-05
x,0.5436820397447537,8.13904591644389e-05
x,0.5499312585923946,4.01098235255771e-06
x,0.5561804774400354,3.5581841343496026e-06
x,0.5624296962876763,6.114245482035154e-05
x,0.5686789151353171,0.00015336504213603225
x,0.574928133982958,0.00017868313353418944
x,0.5811773528305988,8.219236080166513e-05
x,0.5874265716782396,3.646961384173871e-05
x,0.5936757905258805,4.378511731518451e-05
x,0.5999250093735213,3.6665983040893513e-06
x,0.6061742282211622,1.5126238641313073e-05
x,0.612423447068803,1.2346942145311275e-05
x,0.6186726659164439,5.136553113148318e-06
x,0.6249218847640847,2.3108292254501967e-06
x,0.6311711036117256,1.654561332115128e-05
x,0.6374203224593664,7.755646782325607e-06
x,0.6436695413070073,8.018313173181319e-06
x,0.6499187601546481,1.7851262117334754e-05
x,0.656167979002289,1.5952228434298023e-05
x,0.6624171978499298,1.2908964261771424e-05
x,0.6686664166975707,2.1741677731700083e-05
x,0.6749156355452115,2.439319515218255e-05
x,0.6811648543928523,2.006823822016647e-05
x,0.6874140732404932,4.6945316561108675e-06
x,0.693663292088134,2.4747908436021366e-06
x,0.6999125109357749,3.090005939511928e-06
x,0.7061617297834157,5.858846557668957e-05
x,0.7124109486310566,0.00013671227351614597
x,0.7186601674786974,5.3627621118436e-05
x,0.7249093863263383,3.071984277093642e-06
x,0.7311586051739791,2.565426575494181e-06
x,0.73740782402162,5.10741618051034e-05
x,0.7436570428692608,6.601762933772684e-05
x,0.7499062617169017,2.1461381876500094e-05
x,0.7561554805645425,2.0673189473434023e-06
x,0.7624046994121834,6.130562132371176e-06
x,0.7686539182598242,4.172723287300279e-05
x,0.7749031371074651,0.00017204822051191478
x,0.7811523559551059,3.514935175784369e-05
x,0.7874015748027468,8.753655436477783e-05
x,0.7936507936503876,5.926369019866916e-05
x,0.7999000124980284,3.586025749973311e-05
x,0.8061492313456693,0.000112183341138291
x,0.8123984501933101,4.125644286325554e-05
x,0.818647669040951,8.361402764050608e-06
x,0.8248968878885918,0.00023467053805398478
x,0.8311461067362327,0.0003382278068372194
x,0.8373953255838735,0.00015894650878396993
x,0.8436445444315144,0.00014189942621420772
x,0.8498937632791552,9.804830886083733e-05
x,0.8561429821267961,0.00012616351839232914
x,0.8623922009744369,1.0254338556450138e-05
x,0.8686414198220778,0.00018267528342011687
x,0.8748906386697186,0.00020406256930638448
x,0.8811398575173595,0.0005728389016281626
x,0.8873890763650003,0.0012376454381338223
x,0.8936382952126412,0.0006462717979580631
x,0.899887514060282,0.0004492184809676228
x,0.9061367329079228,0.00012515094974538984
x,0.9123859517555637,0.0005734945037227489
x,0.9186351706032045,0.001006618159931731
x,0.9248843894508454,0.0001406572126639775
x,0.9311336082984862,0.00011375094111374236
x,0.9373828271461271,0.0002706289988278433
x,0.9436320459937679,0.00032437721946494664
x,0.9498812648414088,0.0006584639166146855
x,0.9561304836890496,4.4895603534071565e-05
x,0.9623797025366905,0.0004452836484041167
x,0.9686289213843313,0.0012668518565634882
x,0.9748781402319722,0.001235619850690103
x,0.981127359079613,0.0012586093353820715
x,0.9873765779272539,0.0014409674223636313
x,0.9936257967748947,0.0007035801554822008
x,0.9998750156225356,4.453246117061727e-05
x,1.0061242344701764,0.00044584312588549974
x,1.0123734533178173,0.0005319234479889659
x,1.018622672165458,0.00023259476785139055
x,1.024871891013099,0.00023716416698505032
x,1.0311211098607398,4.648763899605961e-05
x,1.0373703287083806,0.000834207490311343
x,1.0436195475560215,0.0009329998209893013
x,1.0498687664036623,9.452640846099487e-05
x,1.0561179852513032,0.00042901396129560725
x,1.062367204098944,0.000631663457880893
x,1.0686164229465849,0.0012058688624377728
x,1.0748656417942257,0.0009314909338720364
